cell,arm,slice,class,named_reaction,parent,n_molecules,n_wells,n_multi_product_wells,n_distinct_reagent_sets,n_distinct_parents,n_distinct_templates,reward_min,reward_median,reward_max,first_step,last_step
scent_seh_seed43_par800,best_candidate,full,B,Benzoxazole formation,,4,4,0,4,4,2,8.057,8.092,8.139,108,248
scent_seh_seed43_par800,best_candidate,full,B,Suzuki coupling (pinacol boronate),,4,4,0,3,4,1,8.036,8.064,8.079,204,295
scent_seh_seed43_par800,best_candidate,full,B,Benzimidazole formation,,3,3,0,3,3,3,8.108,8.114,8.13,120,152
scent_seh_seed43_par800,best_candidate,full,B,Reductive amination (ketone),,2,2,0,2,2,2,8.041,8.048,8.055,252,284
scent_seh_seed43_par800,best_candidate,full,B,Urea formation (isocyanate + amine),,1,1,0,1,1,1,8.147,8.147,8.147,99,99
scent_seh_seed43_par800,hub_batching_par800,at100rxn,A,Buchwald-Hartwig amination,Brc1ccc2nc(C3CNC3)[nH]c2c1,27,24,2,24,1,3,5.029,6.572,7.621,1,33
scent_seh_seed43_par800,hub_batching_par800,at100rxn,A,Amide coupling,O=C(O)C1Cc2ccccc2CN1,26,24,2,24,1,3,5.558,6.431,7.362,34,76
scent_seh_seed43_par800,hub_batching_par800,at100rxn,A,Direct acid -> amine (reductive),O=C(O)C1Cc2ccccc2CN1,18,17,1,17,1,3,5.497,6.174,6.969,38,78
scent_seh_seed43_par800,hub_batching_par800,at100rxn,A,Urea formation (amine + amine),Brc1ccc2nc(C3CNC3)[nH]c2c1,6,5,1,5,1,2,5.163,5.808,6.533,15,31
scent_seh_seed43_par800,hub_batching_par800,at100rxn,A,Urea formation (amine + amine),O=C(O)C1Cc2ccccc2CN1,2,2,0,2,1,2,5.447,5.521,5.595,75,79
scent_seh_seed43_par800,hub_batching_par800,at100rxn,B,Buchwald-Hartwig amination,,27,24,2,24,1,3,5.029,6.572,7.621,1,33
scent_seh_seed43_par800,hub_batching_par800,at100rxn,B,Amide coupling,,26,24,2,24,1,3,5.558,6.431,7.362,34,76
scent_seh_seed43_par800,hub_batching_par800,at100rxn,B,Direct acid -> amine (reductive),,18,17,1,17,1,3,5.497,6.174,6.969,38,78
scent_seh_seed43_par800,hub_batching_par800,at100rxn,B,Urea formation (amine + amine),,8,7,1,7,2,2,5.163,5.657,6.533,15,79
scent_seh_seed43_par800,hub_batching_par800,full,A,Buchwald-Hartwig amination,O=C(Nc1cc(Br)n[nH]1)C1CNC1,37,31,5,31,1,3,5.039,6.631,7.775,137,180
scent_seh_seed43_par800,hub_batching_par800,full,A,Amide coupling,O=C(O)C1Cc2ccccc2CN1,32,30,2,30,1,3,5.02,6.35,7.362,34,98
scent_seh_seed43_par800,hub_batching_par800,full,A,Reductive amination (aldehyde),O=Cc1ccc(C(=O)NC2CC2)cc1,32,31,1,31,1,2,5.307,6.48,7.732,187,218
scent_seh_seed43_par800,hub_batching_par800,full,A,Buchwald-Hartwig amination,Brc1ccc2nc(C3CNC3)[nH]c2c1,27,24,2,24,1,3,5.029,6.572,7.621,1,33
scent_seh_seed43_par800,hub_batching_par800,full,A,Direct acid -> amine (reductive),O=C(O)C1Cc2ccccc2CN1,26,25,1,25,1,3,5.038,5.842,6.969,38,97
scent_seh_seed43_par800,hub_batching_par800,full,A,Buchwald-Hartwig amination,Brc1ccc2nc(C3CCN3)oc2c1,24,22,1,22,1,3,5.048,6.054,7.343,99,129
scent_seh_seed43_par800,hub_batching_par800,full,A,Direct acid -> amine (reductive),O=C(O)c1ccc2[nH]c(C3CNC3)nc2c1,15,14,1,14,1,3,5.199,6.793,7.916,246,277
scent_seh_seed43_par800,hub_batching_par800,full,A,Amide coupling,O=C(O)c1ccc2[nH]c(C3CNC3)nc2c1,13,11,2,11,1,3,5.407,6.866,7.586,248,275
scent_seh_seed43_par800,hub_batching_par800,full,A,Reductive amination (aldehyde),O=Cc1cccc(C(=O)NC2CC2)c1,11,11,0,11,1,2,5.611,6.389,7.957,233,243
scent_seh_seed43_par800,hub_batching_par800,full,A,Urea formation (amine + amine),Nc1cccc2ccn(CC3CC3)c12,10,10,0,10,1,2,5.343,6.392,7.905,280,289
scent_seh_seed43_par800,hub_batching_par800,full,A,Urea formation (amine + amine),Brc1ccc2nc(C3CCN3)oc2c1,8,8,0,8,1,2,5.008,5.506,6.767,106,130
scent_seh_seed43_par800,hub_batching_par800,full,A,Urea formation (amine + amine),O=C(O)C1Cc2ccccc2CN1,7,7,0,7,1,2,5.129,5.371,5.595,75,92
scent_seh_seed43_par800,hub_batching_par800,full,A,Urea formation (amine + amine),O=C(Nc1cc(Br)n[nH]1)C1CNC1,7,6,1,6,1,2,5.668,5.829,6.116,165,173
scent_seh_seed43_par800,hub_batching_par800,full,A,Urea formation (amine + amine),NCCc1cn(CC2CC2)c2ccccc12,7,6,1,6,1,2,5.723,7.166,7.272,219,225
scent_seh_seed43_par800,hub_batching_par800,full,A,Urea formation (amine + amine),O=C(Nc1cccc(B(O)O)c1)C1CCN1,7,7,0,7,1,2,5.127,5.407,6.234,226,232
scent_seh_seed43_par800,hub_batching_par800,full,A,Urea formation (amine + amine),O=C(Nc1cccc(B(O)O)c1)C1CNC1,7,6,1,6,1,2,5.003,5.145,5.362,292,298
scent_seh_seed43_par800,hub_batching_par800,full,A,Urea formation (amine + amine),Brc1ccc2nc(C3CNC3)[nH]c2c1,6,5,1,5,1,2,5.163,5.808,6.533,15,31
scent_seh_seed43_par800,hub_batching_par800,full,A,Urea formation (amine + amine),NCc1cn(CC2CC2)c2ccccc12,6,5,1,5,1,2,6.748,7.436,8.046,131,136
scent_seh_seed43_par800,hub_batching_par800,full,A,Urea formation (amine + amine),Nc1ccc(-c2cccc(NCC3Cc4ccccc4CN3)c2)cc1,6,5,1,5,1,3,6.436,7.015,8.005,181,186
scent_seh_seed43_par800,hub_batching_par800,full,A,Urea formation (amine + amine),O=C(O)c1ccc2[nH]c(C3CNC3)nc2c1,4,4,0,4,1,2,6.043,6.113,6.78,261,269
scent_seh_seed43_par800,hub_batching_par800,full,A,Tetrazole formation (nitrile + alkyl halide),O=C(NC1CC1)c1ccc(CCl)cc1,2,2,0,2,1,2,6.252,6.518,6.784,244,245
scent_seh_seed43_par800,hub_batching_par800,full,A,Tetrazole formation (nitrile + alkyl halide),ClCc1ccc(C2=NCCc3ccccc32)cc1,2,2,0,2,1,2,6.328,6.509,6.691,278,279
scent_seh_seed43_par800,hub_batching_par800,full,A,Tetrazole formation (nitrile + alkyl halide),BrCc1cccc(-c2nnn(CC3CC3)n2)c1,2,2,0,2,1,2,6.615,6.775,6.935,290,291
scent_seh_seed43_par800,hub_batching_par800,full,A,Amide coupling,O=C(O)c1ccc2nc(C3CNC3)[nH]c2c1,1,1,0,1,1,1,7.809,7.809,7.809,299,299
scent_seh_seed43_par800,hub_batching_par800,full,A,Direct acid -> amine (reductive),O=C(O)c1ccc2nc(C3CNC3)[nH]c2c1,1,1,0,1,1,1,7.337,7.337,7.337,300,300
scent_seh_seed43_par800,hub_batching_par800,full,B,Buchwald-Hartwig amination,,88,77,8,45,3,3,5.029,6.412,7.775,1,180
scent_seh_seed43_par800,hub_batching_par800,full,B,Urea formation (amine + amine),,75,69,6,26,11,4,5.003,6.011,8.046,15,298
scent_seh_seed43_par800,hub_batching_par800,full,B,Amide coupling,,46,42,4,37,3,3,5.02,6.431,7.809,34,299
scent_seh_seed43_par800,hub_batching_par800,full,B,Reductive amination (aldehyde),,43,42,1,40,2,2,5.307,6.429,7.957,187,243
scent_seh_seed43_par800,hub_batching_par800,full,B,Direct acid -> amine (reductive),,42,40,2,35,3,3,5.038,6.063,7.916,38,300
scent_seh_seed43_par800,hub_batching_par800,full,B,Tetrazole formation (nitrile + alkyl halide),,6,6,0,3,3,4,6.252,6.653,6.935,244,291
