cell,arm,slice,class,named_reaction,parent,n_molecules,n_wells,n_multi_product_wells,n_distinct_reagent_sets,n_distinct_parents,n_distinct_templates,reward_min,reward_median,reward_max,first_step,last_step
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(NC1CC1)c1cccc(-c2nc3cc(-c4ccc5[nH]ccc5c4)ccc3o2)c1,1,1,0,1,1,1,8.05,8.05,8.05,285,285
scent_seh_seed44_par10,best_candidate,full,A,Reductive amination (aldehyde),O=Cc1c[nH]c2ccc(-c3nnnn3CC3CC3)cc12,1,1,0,1,1,1,8.049,8.049,8.049,286,286
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,O=C(Cn1nnnc1-c1cccc(B(O)O)c1)c1cccc(-c2nnn(CC3CC3)n2)c1,1,1,0,1,1,1,8.048,8.048,8.048,287,287
scent_seh_seed44_par10,best_candidate,full,A,Benzoxazole formation,Nc1ccc(C(=O)N2CC[C@@H](OCc3ccc(-c4nnn(CC5CC5)n4)cc3)C2)cc1O,1,1,0,1,1,1,8.048,8.048,8.048,288,288
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,OB(O)c1cccc(-c2nc3ccc(-c4nnnn4CC4CC4)cc3[nH]2)c1,1,1,0,1,1,1,8.048,8.048,8.048,289,289
scent_seh_seed44_par10,best_candidate,full,A,Benzimidazole formation,Nc1ccc(-c2nnnn2Cc2ccc(-c3nnn(CC4CC4)n3)cc2)cc1N,1,1,0,1,1,1,8.048,8.048,8.048,290,290
scent_seh_seed44_par10,best_candidate,full,A,Williamson ether synthesis,O=C(NCc1nc2cc(-c3nnn(CC4CC4)n3)ccc2o1)c1ccccc1CCl,1,1,0,1,1,1,8.047,8.047,8.047,291,291
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1cncc(-c2cn(CC3CC3)nn2)c1,1,1,0,1,1,1,8.046,8.046,8.046,292,292
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),O=C(O)c1cccc(CN(C(=O)c2ccc(CO[C@H]3CN4CCC3CC4)cc2)C23CC(C2)C3)c1,1,1,0,1,1,1,8.046,8.046,8.046,293,293
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),NC1(C(=O)Nc2ccc(-c3cnc(F)nc3)cc2)CCC1,1,1,0,1,1,1,8.046,8.046,8.046,294,294
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,Brc1cccc2nc([C@H]3CCCN3)[nH]c12,1,1,0,1,1,1,8.046,8.046,8.046,295,295
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,Brc1ccc(NC[C@@H]2Cc3ccccc3CN2)cc1,1,1,0,1,1,1,8.046,8.046,8.046,296,296
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,OB(O)c1cccc(C2=NCCc3ccccc32)c1,1,1,0,1,1,1,8.044,8.044,8.044,297,297
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,NCCc1ccccc1-c1cccc(-c2nnn(CC3CC3)n2)c1,1,1,0,1,1,1,8.044,8.044,8.044,298,298
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,c1cc(-c2nnnn2Cc2ccc(-c3nnn(CC4CC4)n3)cc2)ccc1CO[C@@H]1CCNC1,1,1,0,1,1,1,8.043,8.043,8.043,299,299
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1ccccc1Cn1nnc(-c2ccc3oc(-c4ccc(CO[C@H]5CN6CCC5CC6)cc4)nc3c2)n1,1,1,0,1,1,1,8.043,8.043,8.043,300,300
scent_seh_seed44_par10,best_candidate,full,B,Suzuki coupling,,57,57,0,36,52,2,8.044,8.107,8.309,13,297
scent_seh_seed44_par10,best_candidate,full,B,Amide coupling,,51,51,0,26,47,3,8.043,8.106,8.356,4,300
scent_seh_seed44_par10,best_candidate,full,B,N-alkylation (azole N-H + alkyl halide),,44,44,0,6,44,4,8.05,8.129,8.404,1,285
scent_seh_seed44_par10,best_candidate,full,B,Direct acid -> amine (reductive),,36,36,0,19,36,3,8.046,8.14,8.305,14,294
scent_seh_seed44_par10,best_candidate,full,B,Tetrazole formation (nitrile + alkyl halide),,22,22,0,2,22,2,8.046,8.094,8.246,34,292
scent_seh_seed44_par10,best_candidate,full,B,Reductive amination (aldehyde),,16,16,0,12,15,3,8.049,8.124,8.265,28,286
scent_seh_seed44_par10,best_candidate,full,B,Triazole formation (alkyne + alkyl halide),,12,12,0,1,12,1,8.055,8.145,8.396,2,273
scent_seh_seed44_par10,best_candidate,full,B,Suzuki coupling (pinacol boronate),,12,12,0,8,12,2,8.057,8.117,8.315,10,269
scent_seh_seed44_par10,best_candidate,full,B,Buchwald-Hartwig amination,,11,11,0,8,10,2,8.06,8.152,8.351,5,262
scent_seh_seed44_par10,best_candidate,full,B,Williamson ether synthesis,,9,9,0,2,9,3,8.047,8.084,8.326,8,291
scent_seh_seed44_par10,best_candidate,full,B,Benzoxazole formation,,9,9,0,7,8,2,8.048,8.117,8.259,29,288
scent_seh_seed44_par10,best_candidate,full,B,Benzimidazole formation,,8,8,0,5,7,2,8.048,8.172,8.232,39,290
scent_seh_seed44_par10,best_candidate,full,B,Pictet-Spengler cyclisation,,4,4,0,1,4,1,8.071,8.131,8.204,55,239
scent_seh_seed44_par10,best_candidate,full,B,Urea formation (amine + amine),,3,3,0,2,3,2,8.061,8.088,8.231,41,260
scent_seh_seed44_par10,best_candidate,full,B,SNAr (halo-heteroarene + amine),,2,2,0,2,2,1,8.129,8.152,8.175,83,135
scent_seh_seed44_par10,best_candidate,full,B,Reductive amination (ketone),,2,2,0,2,2,1,8.114,8.116,8.117,149,157
scent_seh_seed44_par10,best_candidate,full,B,Urea formation (isocyanate + amine),,2,2,0,2,2,2,8.063,8.067,8.072,238,253
scent_seh_seed44_par10,hub_batching_par10,at100rxn,A,Amide coupling,O=C(O)C1Cc2ccccc2CN1,27,27,0,27,1,3,5.288,6.182,7.154,1,74
scent_seh_seed44_par10,hub_batching_par10,at100rxn,A,Direct acid -> amine (reductive),O=C(O)C1Cc2ccccc2CN1,27,27,0,27,1,3,5.146,6.21,6.906,7,79
scent_seh_seed44_par10,hub_batching_par10,at100rxn,A,Urea formation (amine + amine),O=C(O)C1Cc2ccccc2CN1,9,9,0,9,1,2,5.129,5.345,5.852,52,80
scent_seh_seed44_par10,hub_batching_par10,at100rxn,A,Buchwald-Hartwig amination,O=C(O)C1Cc2ccccc2CN1,8,8,0,8,1,1,5.982,6.327,6.969,4,49
scent_seh_seed44_par10,hub_batching_par10,at100rxn,A,Pictet-Spengler cyclisation,O=C(O)C1Cc2ccccc2CN1,3,3,0,3,1,2,5.462,6.646,6.936,6,64
scent_seh_seed44_par10,hub_batching_par10,at100rxn,A,Benzimidazole formation,O=C(O)C1Cc2ccccc2CN1,2,2,0,2,1,1,6.069,6.102,6.134,41,45
scent_seh_seed44_par10,hub_batching_par10,at100rxn,A,Benzoxazole formation,O=C(O)C1Cc2ccccc2CN1,1,1,0,1,1,1,6.519,6.519,6.519,18,18
scent_seh_seed44_par10,hub_batching_par10,at100rxn,A,Esterification,O=C(O)C1Cc2ccccc2CN1,1,1,0,1,1,1,6.287,6.287,6.287,28,28
scent_seh_seed44_par10,hub_batching_par10,at100rxn,A,SNAr (halo-heteroarene + amine),O=C(O)C1Cc2ccccc2CN1,1,1,0,1,1,1,5.458,5.458,5.458,65,65
scent_seh_seed44_par10,hub_batching_par10,at100rxn,A,Williamson ether synthesis,O=C(O)C1Cc2ccccc2CN1,1,1,0,1,1,1,5.241,5.241,5.241,76,76
scent_seh_seed44_par10,hub_batching_par10,at100rxn,B,Amide coupling,,27,27,0,27,1,3,5.288,6.182,7.154,1,74
scent_seh_seed44_par10,hub_batching_par10,at100rxn,B,Direct acid -> amine (reductive),,27,27,0,27,1,3,5.146,6.21,6.906,7,79
scent_seh_seed44_par10,hub_batching_par10,at100rxn,B,Urea formation (amine + amine),,9,9,0,9,1,2,5.129,5.345,5.852,52,80
scent_seh_seed44_par10,hub_batching_par10,at100rxn,B,Buchwald-Hartwig amination,,8,8,0,8,1,1,5.982,6.327,6.969,4,49
scent_seh_seed44_par10,hub_batching_par10,at100rxn,B,Pictet-Spengler cyclisation,,3,3,0,3,1,2,5.462,6.646,6.936,6,64
scent_seh_seed44_par10,hub_batching_par10,at100rxn,B,Benzimidazole formation,,2,2,0,2,1,1,6.069,6.102,6.134,41,45
scent_seh_seed44_par10,hub_batching_par10,at100rxn,B,Benzoxazole formation,,1,1,0,1,1,1,6.519,6.519,6.519,18,18
scent_seh_seed44_par10,hub_batching_par10,at100rxn,B,Esterification,,1,1,0,1,1,1,6.287,6.287,6.287,28,28
scent_seh_seed44_par10,hub_batching_par10,at100rxn,B,SNAr (halo-heteroarene + amine),,1,1,0,1,1,1,5.458,5.458,5.458,65,65
scent_seh_seed44_par10,hub_batching_par10,at100rxn,B,Williamson ether synthesis,,1,1,0,1,1,1,5.241,5.241,5.241,76,76
scent_seh_seed44_par10,hub_batching_par10,full,A,Amide coupling,O=C(O)C1Cc2ccccc2CN1,31,31,0,31,1,3,5.02,6.146,7.154,1,88
scent_seh_seed44_par10,hub_batching_par10,full,A,Direct acid -> amine (reductive),O=C(O)C1Cc2ccccc2CN1,29,29,0,29,1,3,5.038,6.106,6.906,7,87
scent_seh_seed44_par10,hub_batching_par10,full,A,Urea formation (amine + amine),NC12CC(C1)C2,15,15,0,15,1,2,5.53,6.063,6.502,277,300
scent_seh_seed44_par10,hub_batching_par10,full,A,Urea formation (amine + amine),Nc1ccc(-c2nnn(CC3CC3)n2)cc1N,13,13,0,13,1,2,5.308,6.721,7.406,99,133
scent_seh_seed44_par10,hub_batching_par10,full,A,Urea formation (amine + amine),Nc1cccc2ccn(CC3CC3)c12,13,12,1,12,1,2,5.25,6.717,7.335,168,198
scent_seh_seed44_par10,hub_batching_par10,full,A,N-alkylation (azole N-H + alkyl halide),O=C(NC1CC1)c1ccc(CCl)cc1,13,13,0,13,1,1,5.053,5.955,7.289,240,260
scent_seh_seed44_par10,hub_batching_par10,full,A,Buchwald-Hartwig amination,Nc1ccc(-c2cn(CC3CC3)nn2)cc1,11,11,0,11,1,1,5.958,7.762,8.2,201,232
scent_seh_seed44_par10,hub_batching_par10,full,A,Buchwald-Hartwig amination,NC12CC(C1)C2,11,11,0,11,1,1,6.601,7.153,7.646,264,276
scent_seh_seed44_par10,hub_batching_par10,full,A,Buchwald-Hartwig amination,Nc1ccc(-c2nnn(CC3CC3)n2)cc1N,10,10,0,10,1,1,5.521,7.422,7.784,91,131
scent_seh_seed44_par10,hub_batching_par10,full,A,Urea formation (amine + amine),O=C(O)C1Cc2ccccc2CN1,9,9,0,9,1,2,5.129,5.345,5.852,52,80
scent_seh_seed44_par10,hub_batching_par10,full,A,Buchwald-Hartwig amination,O=C(O)C1Cc2ccccc2CN1,8,8,0,8,1,1,5.982,6.327,6.969,4,49
scent_seh_seed44_par10,hub_batching_par10,full,A,Buchwald-Hartwig amination,NCCc1cn(CC2CC2)c2ccccc12,8,8,0,8,1,1,5.702,7.699,8.197,136,159
scent_seh_seed44_par10,hub_batching_par10,full,A,Urea formation (amine + amine),NCCc1cn(CC2CC2)c2ccccc12,8,8,0,8,1,2,6.832,7.174,7.623,141,150
scent_seh_seed44_par10,hub_batching_par10,full,A,Urea formation (amine + amine),Nc1ccc(-c2cn(CC3CC3)nn2)cc1,8,8,0,8,1,2,6.229,7.12,8.001,205,230
scent_seh_seed44_par10,hub_batching_par10,full,A,Benzimidazole formation,Nc1ccc(-c2nnn(CC3CC3)n2)cc1N,7,7,0,7,1,2,6.784,7.016,8.083,89,113
scent_seh_seed44_par10,hub_batching_par10,full,A,Buchwald-Hartwig amination,Nc1cccc2ccn(CC3CC3)c12,7,7,0,7,1,1,5.35,7.259,7.623,166,196
scent_seh_seed44_par10,hub_batching_par10,full,A,Williamson ether synthesis,O=C(NC1CC1)c1ccc(CCl)cc1,6,6,0,6,1,1,5.073,6.058,7.958,238,259
scent_seh_seed44_par10,hub_batching_par10,full,A,Pictet-Spengler cyclisation,NCCc1cn(CC2CC2)c2ccccc12,5,5,0,5,1,2,5.466,5.644,6.284,153,162
scent_seh_seed44_par10,hub_batching_par10,full,A,Reductive amination (ketone),Nc1ccc(-c2nnn(CC3CC3)n2)cc1N,4,4,0,4,1,1,6.417,6.458,6.948,106,121
scent_seh_seed44_par10,hub_batching_par10,full,A,SNAr (activated aryl fluoride + amine),Nc1ccc(-c2nnn(CC3CC3)n2)cc1N,4,4,0,4,1,4,5.102,5.532,6.361,125,135
scent_seh_seed44_par10,hub_batching_par10,full,A,Reductive amination (aldehyde),Nc1ccc(-c2cn(CC3CC3)nn2)cc1,4,4,0,4,1,1,5.787,7.27,7.574,209,235
scent_seh_seed44_par10,hub_batching_par10,full,A,SNAr (halo-heteroarene + amine),Nc1ccc(-c2cn(CC3CC3)nn2)cc1,4,4,0,4,1,3,5.862,6.461,7.467,210,234
scent_seh_seed44_par10,hub_batching_par10,full,A,Reductive amination (ketone),Nc1ccc(-c2cn(CC3CC3)nn2)cc1,4,4,0,4,1,1,6.438,6.882,7.406,213,226
scent_seh_seed44_par10,hub_batching_par10,full,A,Pictet-Spengler cyclisation,O=C(O)C1Cc2ccccc2CN1,3,3,0,3,1,2,5.462,6.646,6.936,6,64
scent_seh_seed44_par10,hub_batching_par10,full,A,Amide coupling,Nc1ccc(-c2nnn(CC3CC3)n2)cc1N,3,3,0,3,1,1,5.771,6.584,7.327,100,129
scent_seh_seed44_par10,hub_batching_par10,full,A,Reductive amination (aldehyde),Nc1ccc(-c2nnn(CC3CC3)n2)cc1N,3,3,0,3,1,1,6.569,6.836,7.012,104,117
scent_seh_seed44_par10,hub_batching_par10,full,A,Reductive amination (ketone),NCCc1cn(CC2CC2)c2ccccc12,3,3,0,3,1,1,5.398,5.997,7.071,146,163
scent_seh_seed44_par10,hub_batching_par10,full,A,Amide coupling,Nc1cccc2ccn(CC3CC3)c12,3,3,0,3,1,1,6.301,6.422,8.061,165,182
scent_seh_seed44_par10,hub_batching_par10,full,A,Reductive amination (ketone),Nc1cccc2ccn(CC3CC3)c12,3,3,0,3,1,1,5.638,5.679,6.899,176,190
scent_seh_seed44_par10,hub_batching_par10,full,A,Direct acid -> amine (reductive),Nc1cccc2ccn(CC3CC3)c12,3,3,0,3,1,1,5.373,5.406,5.946,187,195
scent_seh_seed44_par10,hub_batching_par10,full,A,SNAr (halo-heteroarene + amine),Nc1cccc2ccn(CC3CC3)c12,3,3,0,3,1,2,5.167,5.272,5.744,188,199
scent_seh_seed44_par10,hub_batching_par10,full,A,Amide coupling,NC12CC(C1)C2,3,3,0,3,1,1,5.896,6.872,6.917,273,289
scent_seh_seed44_par10,hub_batching_par10,full,A,Urea formation (isocyanate + amine),NC12CC(C1)C2,3,3,0,3,1,1,5.658,5.662,6.134,284,296
scent_seh_seed44_par10,hub_batching_par10,full,A,Benzimidazole formation,O=C(O)C1Cc2ccccc2CN1,2,2,0,2,1,1,6.069,6.102,6.134,41,45
scent_seh_seed44_par10,hub_batching_par10,full,A,SNAr (halo-heteroarene + amine),O=C(O)C1Cc2ccccc2CN1,2,2,0,2,1,2,5.113,5.285,5.458,65,82
scent_seh_seed44_par10,hub_batching_par10,full,A,Direct acid -> amine (reductive),Nc1ccc(-c2nnn(CC3CC3)n2)cc1N,2,2,0,2,1,1,5.141,6.45,7.76,92,134
scent_seh_seed44_par10,hub_batching_par10,full,A,SNAr (halo-heteroarene + amine),NCCc1cn(CC2CC2)c2ccccc12,2,2,0,2,1,2,6.15,6.501,6.853,149,155
scent_seh_seed44_par10,hub_batching_par10,full,A,Reductive amination (aldehyde),NCCc1cn(CC2CC2)c2ccccc12,2,2,0,2,1,1,5.157,5.866,6.575,151,164
scent_seh_seed44_par10,hub_batching_par10,full,A,Reductive amination (aldehyde),Nc1cccc2ccn(CC3CC3)c12,2,2,0,2,1,1,6.075,6.081,6.086,184,185
scent_seh_seed44_par10,hub_batching_par10,full,A,SNAr (activated aryl fluoride + amine),Nc1cccc2ccn(CC3CC3)c12,2,2,0,2,1,2,5.026,5.292,5.559,192,200
scent_seh_seed44_par10,hub_batching_par10,full,A,Amide coupling,Nc1ccc(-c2cn(CC3CC3)nn2)cc1,2,2,0,2,1,1,6.182,6.794,7.407,212,231
scent_seh_seed44_par10,hub_batching_par10,full,A,Direct acid -> amine (reductive),Nc1ccc(-c2cn(CC3CC3)nn2)cc1,2,2,0,2,1,1,5.322,6.171,7.02,217,237
scent_seh_seed44_par10,hub_batching_par10,full,A,SNAr (activated aryl fluoride + amine),Nc1ccc(-c2cn(CC3CC3)nn2)cc1,2,2,0,2,1,2,5.347,5.956,6.564,224,236
scent_seh_seed44_par10,hub_batching_par10,full,A,Tetrazole formation (nitrile + alkyl halide),O=C(NC1CC1)c1ccc(CCl)cc1,2,2,0,2,1,2,6.252,6.518,6.784,243,245
scent_seh_seed44_par10,hub_batching_par10,full,A,Triazole formation (alkyne + alkyl halide),O=C(NC1CC1)c1ccc(CCl)cc1,2,2,0,2,1,2,5.311,5.399,5.486,254,255
scent_seh_seed44_par10,hub_batching_par10,full,A,Pictet-Spengler cyclisation,NCCc1cn(Cc2ccc(-c3nnn(CC4CC4)n3)cc2)c2ccccc12,2,2,0,2,1,2,6.883,7.239,7.595,262,263
scent_seh_seed44_par10,hub_batching_par10,full,A,Direct acid -> amine (reductive),NC12CC(C1)C2,2,2,0,2,1,1,5.54,5.854,6.168,283,299
scent_seh_seed44_par10,hub_batching_par10,full,A,Benzoxazole formation,O=C(O)C1Cc2ccccc2CN1,1,1,0,1,1,1,6.519,6.519,6.519,18,18
scent_seh_seed44_par10,hub_batching_par10,full,A,Esterification,O=C(O)C1Cc2ccccc2CN1,1,1,0,1,1,1,6.287,6.287,6.287,28,28
scent_seh_seed44_par10,hub_batching_par10,full,A,Williamson ether synthesis,O=C(O)C1Cc2ccccc2CN1,1,1,0,1,1,1,5.241,5.241,5.241,76,76
scent_seh_seed44_par10,hub_batching_par10,full,A,Reductive amination (ketone),O=C(O)C1Cc2ccccc2CN1,1,1,0,1,1,1,5.051,5.051,5.051,86,86
scent_seh_seed44_par10,hub_batching_par10,full,A,SNAr (halo-heteroarene + amine),Nc1ccc(-c2nnn(CC3CC3)n2)cc1N,1,1,0,1,1,1,6.926,6.926,6.926,107,107
scent_seh_seed44_par10,hub_batching_par10,full,A,SNAr (activated aryl fluoride + amine),NCCc1cn(CC2CC2)c2ccccc12,1,1,0,1,1,1,6.153,6.153,6.153,154,154
scent_seh_seed44_par10,hub_batching_par10,full,A,Buchwald-Hartwig amination,NCCc1cn(Cc2ccc(-c3nnn(CC4CC4)n3)cc2)c2ccccc12,1,1,0,1,1,1,8.244,8.244,8.244,261,261
scent_seh_seed44_par10,hub_batching_par10,full,A,Reductive amination (ketone),NC12CC(C1)C2,1,1,0,1,1,1,5.971,5.971,5.971,287,287
scent_seh_seed44_par10,hub_batching_par10,full,A,Reductive amination (aldehyde),NC12CC(C1)C2,1,1,0,1,1,1,5.668,5.668,5.668,292,292
scent_seh_seed44_par10,hub_batching_par10,full,A,SNAr (halo-heteroarene + amine),NC12CC(C1)C2,1,1,0,1,1,1,5.627,5.627,5.627,297,297
scent_seh_seed44_par10,hub_batching_par10,full,B,Urea formation (amine + amine),,66,65,1,38,6,4,5.129,6.383,8.001,52,300
scent_seh_seed44_par10,hub_batching_par10,full,B,Buchwald-Hartwig amination,,56,56,0,24,7,2,5.35,7.146,8.244,4,276
scent_seh_seed44_par10,hub_batching_par10,full,B,Amide coupling,,42,42,0,36,5,4,5.02,6.194,8.061,1,289
scent_seh_seed44_par10,hub_batching_par10,full,B,Direct acid -> amine (reductive),,38,38,0,36,5,4,5.038,5.983,7.76,7,299
scent_seh_seed44_par10,hub_batching_par10,full,B,Reductive amination (ketone),,16,16,0,8,6,2,5.051,6.441,7.406,86,287
scent_seh_seed44_par10,hub_batching_par10,full,B,SNAr (halo-heteroarene + amine),,13,13,0,7,6,5,5.113,5.862,7.467,65,297
scent_seh_seed44_par10,hub_batching_par10,full,B,N-alkylation (azole N-H + alkyl halide),,13,13,0,13,1,1,5.053,5.955,7.289,240,260
scent_seh_seed44_par10,hub_batching_par10,full,B,Reductive amination (aldehyde),,12,12,0,9,5,1,5.157,6.572,7.574,104,292
scent_seh_seed44_par10,hub_batching_par10,full,B,Pictet-Spengler cyclisation,,10,10,0,10,3,4,5.462,5.998,7.595,6,263
scent_seh_seed44_par10,hub_batching_par10,full,B,Benzimidazole formation,,9,9,0,9,2,3,6.069,6.994,8.083,41,113
scent_seh_seed44_par10,hub_batching_par10,full,B,SNAr (activated aryl fluoride + amine),,9,9,0,6,4,5,5.026,5.559,6.564,125,236
scent_seh_seed44_par10,hub_batching_par10,full,B,Williamson ether synthesis,,7,7,0,7,2,2,5.073,5.64,7.958,76,259
scent_seh_seed44_par10,hub_batching_par10,full,B,Urea formation (isocyanate + amine),,3,3,0,3,1,1,5.658,5.662,6.134,284,296
scent_seh_seed44_par10,hub_batching_par10,full,B,Tetrazole formation (nitrile + alkyl halide),,2,2,0,2,1,2,6.252,6.518,6.784,243,245
scent_seh_seed44_par10,hub_batching_par10,full,B,Triazole formation (alkyne + alkyl halide),,2,2,0,2,1,2,5.311,5.399,5.486,254,255
scent_seh_seed44_par10,hub_batching_par10,full,B,Benzoxazole formation,,1,1,0,1,1,1,6.519,6.519,6.519,18,18
scent_seh_seed44_par10,hub_batching_par10,full,B,Esterification,,1,1,0,1,1,1,6.287,6.287,6.287,28,28
