recorded_amine,score_amine,counterfactual_amide,score_amide
NCCCN1CC(CN(Cc2ccc(F)cc2)Cc2ccccc2O)C1,0.93865,NCCCN1CC(CN(Cc2ccccc2O)C(=O)c2ccc(F)cc2)C1,0.845148
CC(C)CNCCN1CCC1C(=O)Oc1ccc(CN)cc1,0.054186,CC(C)CNC(=O)CN1CCC1C(=O)Oc1ccc(CN)cc1,0.007114
Oc1ccc(F)cc1N(CC1CCN1)CC1(N(Cc2c[nH]c3ccc(F)cc23)CC2CCNCC2)CCC1,0.59307,O=C(C1CCN1)N(CC1(N(Cc2c[nH]c3ccc(F)cc23)CC2CCNCC2)CCC1)c1cc(F)ccc1O,0.45338
CNCCN1CCC[C@H]1CNc1cc(Br)ccc1N,0.369966,CNCCN1CCC[C@H]1C(=O)Nc1cc(Br)ccc1N,0.05731
CNCCNCCNc1ccccc1O,0.466361,CNCCNCC(=O)Nc1ccccc1O,0.13128
N#Cc1ccc(NC[C@H]2CCCN2CC2CCN2)c(N)c1,0.797196,N#Cc1ccc(N)c(NC(=O)[C@H]2CCCN2CC2CCN2)c1,0.299677
O=C(O)[C@H]1CCCN1CC1CNC1,0.015767,O=C(O)C1CN(C(=O)[C@H]2CCCN2)C1,0.003677
COc1ccccc1CCNCC[C@@H](N)CN1CCC[C@H]1CNCc1ccccc1OC,0.885693,COc1ccccc1CCNC(=O)C[C@@H](N)CN1CCC[C@H]1CNCc1ccccc1OC,0.551507
ClCC(c1ccc(Br)cc1)N1CC(CNC2CC2)C1,0.151623,O=C(NC1CC1)C1CN(C(CCl)c2ccc(Br)cc2)C1,0.016471
N#Cc1ccc(N)c(N(CCN)CCCN(Cc2c[nH]c3cc(Br)ccc23)C2CCNCC2)c1,0.970555,N#Cc1ccc(N)c(N(CCCN(Cc2c[nH]c3cc(Br)ccc23)C2CCNCC2)C(=O)CN)c1,0.906037
CN(CCNc1cc(F)ccc1O)C[C@@H]1CCCN1Cc1c[nH]c2ccc(Br)cc12,0.989289,CN(CC(=O)Nc1cc(F)ccc1O)C[C@@H]1CCCN1Cc1c[nH]c2ccc(Br)cc12,0.92345
NCCC[C@H](N)CNCCCN1CCC(NCCc2c[nH]c3ccccc23)C1,0.598862,NCCC[C@H](N)C(=O)NCCCN1CCC(NCCc2c[nH]c3ccccc23)C1,0.569081
CC[C@H](N)CN1CCC(CNc2cccc(Br)c2O)CC1,0.372629,CC[C@H](N)CN1CCC(C(=O)Nc2cccc(Br)c2O)CC1,0.064046
C#CCN(Cc1ccc(F)cc1)Cc1cccc(F)c1N,0.308408,C#CCN(Cc1ccc(F)cc1)C(=O)c1cccc(F)c1N,0.009704
O=C(O)C1CCN1C[C@@H]1Cc2ccc(O)cc2C(c2c[nH]c3ccc(Br)cc23)N1C1CCN(C2CCC2)C1,0.934251,O=C(O)C1CCN1C(=O)[C@@H]1Cc2ccc(O)cc2C(c2c[nH]c3ccc(Br)cc23)N1C1CCN(C2CCC2)C1,0.906273
Fc1ccc(C(CCl)N2CCC(CN3CCC[C@H]3CNc3cccc4cc[nH]c34)CC2)cc1,0.990856,O=C(Nc1cccc2cc[nH]c12)[C@@H]1CCCN1CC1CCN(C(CCl)c2ccc(F)cc2)CC1,0.963313
C#CCN(CCBr)CCC[C@@H](CNCCc1ccccc1Br)NCc1c[nH]c2cc(Br)ccc12,0.983298,C#CCN(CCC[C@@H](CNCCc1ccccc1Br)NCc1c[nH]c2cc(Br)ccc12)C(=O)CBr,0.467275
NCCCCNC[C@H]1CCCN1,0.03246,NCCCCNC(=O)[C@H]1CCCN1,0.006535
CNCCNc1cc(OC)ccc1O,0.120697,CNCC(=O)Nc1cc(OC)ccc1O,0.014346
NCCNC1(CN(c2cc(F)ccc2O)C2CN(Cc3c[nH]c4ccc(F)cc34)C2)CCC1,0.995911,NCC(=O)NC1(CN(c2cc(F)ccc2O)C2CN(Cc3c[nH]c4ccc(F)cc34)C2)CCC1,0.972126
C[C@@H](N)CNCCCN(C)CCNCCc1c[nH]c2ccccc12,0.762536,C[C@@H](N)C(=O)NCCCN(C)CCNCCc1c[nH]c2ccccc12,0.653025
C=CCN(c1ccc(Br)cc1O)C1CCN(C[C@@H]2CCCN2)CC1,0.867291,C=CCN(c1ccc(Br)cc1O)C1CCN(C(=O)[C@@H]2CCCN2)CC1,0.071561
NCCN(CC1CNC1)c1ccc(Br)cc1O,0.204328,NCC(=O)N(CC1CNC1)c1ccc(Br)cc1O,0.117774
C[C@H](N)CN(CCNc1cccc(Br)c1O)C1CCNC1,0.334811,C[C@H](N)C(=O)N(CCNC1CCNC1)c1cccc(Br)c1O,0.177646
COc1ccccc1CCNCC1CCN1C[C@H](CO)N(Cc1c[nH]c2ccc(Br)cc12)C[C@H](C)N,0.983174,COc1ccccc1CCNC(=O)C1CCN1C[C@H](CO)N(Cc1c[nH]c2ccc(Br)cc12)C[C@H](C)N,0.896298
NCCN(CCc1c[nH]c2ccccc12)C[C@H]1CCCN1CC1CCN1c1ccc(C(=O)CCl)cc1,0.979351,NCC(=O)N(CCc1c[nH]c2ccccc12)C[C@H]1CCCN1CC1CCN1c1ccc(C(=O)CCl)cc1,0.761092
COc1ccc(N)c(N(CCN(C)CCCN)Cc2c[nH]c3ccc(Br)cc23)c1,0.987532,COc1ccc(N)c(N(CCN(C)C(=O)CCN)Cc2c[nH]c3ccc(Br)cc23)c1,0.375181
COc1ccccc1CCN(Cc1c[nH]c2cc(Br)ccc12)C[C@H](CCCN)N(CCBr)C1CNC1,0.990081,COc1ccccc1CCN(Cc1c[nH]c2cc(Br)ccc12)C[C@H](CCCN)N(C(=O)CBr)C1CNC1,0.829561
Nc1ccc(CN2CCC[C@H]2CO)cc1Br,0.073243,Nc1ccc(C(=O)N2CCC[C@H]2CO)cc1Br,0.001798
O=C(O)C1(NC[C@@H]2CCCN2)CCC1,0.009444,O=C(NC1(C(=O)O)CCC1)[C@@H]1CCCN1,0.002146
N[C@@H](CCNCCc1ccccc1Br)CN1CCCC(=O)C1,0.622753,N[C@@H](CC(=O)NCCc1ccccc1Br)CN1CCCC(=O)C1,0.070613
CC[C@H](N)CN1CCC[C@@H]1CNC1CC1,0.073106,CC[C@H](N)CN1CCC[C@@H]1C(=O)NC1CC1,0.021412
CC[C@H](C)[C@H](N)CN1CC(C(=O)O)C1,0.012394,CC[C@H](C)[C@H](N)C(=O)N1CC(C(=O)O)C1,0.00193
COc1cccc2c1CCN(C[C@@H](CO)NCC1CNC1)C2c1c[nH]c2cc(Br)ccc12,0.991965,COc1cccc2c1CCN(C[C@@H](CO)NC(=O)C1CNC1)C2c1c[nH]c2cc(Br)ccc12,0.975483
Fc1ccc(C(CCl)N2CCC(N(CC3CCN3)c3ccc(Br)cc3)CC2)c(F)c1,0.983871,O=C(C1CCN1)N(c1ccc(Br)cc1)C1CCN(C(CCl)c2ccc(F)cc2F)CC1,0.848475
C=CCN(C[C@H]1CCCN1CCCN)c1ncc(Br)cc1C,0.667736,C=CCN(C[C@H]1CCCN1C(=O)CCN)c1ncc(Br)cc1C,0.033573
COc1cccc2c1CCN(CC1CCN1)C2c1cncc(Br)c1,0.994319,COc1cccc2c1CCN(C(=O)C1CCN1)C2c1cncc(Br)c1,0.391484
C=CCNCCN(CCC)CCc1ccccc1OC,0.632832,C=CCNC(=O)CN(CCC)CCc1ccccc1OC,0.144031
NCCCN1CCC[C@H]1CN(c1ccc(Br)cc1O)C1CCN(Cc2c[nH]c3cc(Br)ccc23)C1,0.994939,NCCC(=O)N1CCC[C@H]1CN(c1ccc(Br)cc1O)C1CCN(Cc2c[nH]c3cc(Br)ccc23)C1,0.915816
C=CCN(CCc1ccccc1N1CCN(Cc2cccc(Br)c2)CC1)Cc1ccnc(Br)c1,0.995732,C=CC(=O)N(CCc1ccccc1N1CCN(Cc2cccc(Br)c2)CC1)Cc1ccnc(Br)c1,0.97975
CC[C@H](N)CNCCNc1ccccc1O,0.401435,CC[C@H](N)CNCC(=O)Nc1ccccc1O,0.064182
C=CCN1CC(N(CCBr)c2cccc(Br)c2N)C1,0.027157,C=CCN1CC(N(C(=O)CBr)c2cccc(Br)c2N)C1,0.022416
O=Cc1c[nH]c2cc(N3CCCC(NCCCCN(CC(=O)CBr)C(CCl)c4ccc(Br)cc4)C3)ccc12,0.830624,O=Cc1c[nH]c2cc(N3CCCC(N(CCCCNC(CCl)c4ccc(Br)cc4)C(=O)C(=O)CBr)C3)ccc12,0.120248
Brc1ccc2[nH]cc(CN(C[C@H]3CCCN3CC3CCN3)C3CC3)c2c1,0.973663,O=C(C1CCN1)N1CCC[C@@H]1CN(Cc1c[nH]c2ccc(Br)cc12)C1CC1,0.666857
Nc1ccc(CNCCc2c[nH]c3ccccc23)cc1O,0.256081,Nc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1O,0.011606
Oc1ccc(C[C@H](CN2CCC2CNCCc2c[nH]c3ccc(O)cc23)NC2CNC2)cc1,0.965073,O=C(NCCc1c[nH]c2ccc(O)cc12)C1CCN1C[C@@H](Cc1ccc(O)cc1)NC1CNC1,0.963007
COc1ccc(O)c(N(Cc2c[nH]c3cc(Br)ccc23)C2CN(C[C@@H](C)NCC3CCN3)C2)c1,0.99034,COc1ccc(O)c(N(Cc2c[nH]c3cc(Br)ccc23)C2CN(C[C@@H](C)NC(=O)C3CCN3)C2)c1,0.972201
O=C(O)C1(NCC2CNC2)CCC1,0.010103,O=C(NC1(C(=O)O)CCC1)C1CNC1,0.002121
NCCN1CCC1CN(CC1CCN1)c1cccc(Br)c1O,0.580323,NCCN1CCC1CN(C(=O)C1CCN1)c1cccc(Br)c1O,0.84724
N[C@H](CS)CN1CCC1CN1CCCC(=O)C1,0.023848,N[C@H](CS)CN1CCC1C(=O)N1CCCC(=O)C1,0.003794
Oc1ccc(CNCC2CCN2C[C@@H]2CCCN2Cc2c[nH]c3cc(Br)ccc23)cc1,0.999995,O=C(NCc1ccc(O)cc1)C1CCN1C[C@@H]1CCCN1Cc1c[nH]c2cc(Br)ccc12,0.984661
OCCN1CCC(N(CC2CCN2C(CCl)c2ccc(Br)cc2)c2ccc(Br)cc2O)C1,0.991612,O=C(CO)N1CCC(N(CC2CCN2C(CCl)c2ccc(Br)cc2)c2ccc(Br)cc2O)C1,0.823226
NCCCN1CC(=O)C1,0.012654,NCCC(=O)N1CC(=O)C1,0.002882
O=C(CBr)CN1CCCC(N2CC(N(Cc3c[nH]c4ccc(Br)cc34)c3cc(Br)ccc3O)C2)C1,0.98916,O=C(CBr)C(=O)N1CCCC(N2CC(N(Cc3c[nH]c4ccc(Br)cc34)c3cc(Br)ccc3O)C2)C1,0.846559
Nc1c(F)cccc1CN[C@@H](Cc1ccc(O)cc1)CN1CCC1CNCCc1ccc(O)cc1,0.681627,Nc1c(F)cccc1C(=O)N[C@@H](Cc1ccc(O)cc1)CN1CCC1CNCCc1ccc(O)cc1,0.560057
Oc1ccc(CCNC[C@@H]2C[C@@H](O)CN2)cc1,0.865122,O=C(NCCc1ccc(O)cc1)[C@@H]1C[C@@H](O)CN1,0.063817
NCCCN(CCc1ccccc1Br)C(CCl)c1ccc(F)cc1F,0.833122,NCCC(=O)N(CCc1ccccc1Br)C(CCl)c1ccc(F)cc1F,0.043198
C[C@H](c1ccccc1)N(C[C@H]1CCCN1)C[C@@H](C)N,0.190486,C[C@@H](N)C(=O)N1CCC[C@@H]1CN[C@H](C)c1ccccc1,0.012553
COc1cccc(CN(CCNCC2CCN2)CCNc2cccc3cc[nH]c23)c1,0.934727,COc1cccc(CN(CCNCC2CCN2)CC(=O)Nc2cccc3cc[nH]c23)c1,0.663251
NCCN1CCc2ccc(O)cc2C1CN1CC(Nc2cccc3cc[nH]c23)C1,0.961999,NCC(=O)N(c1cccc2cc[nH]c12)C1CN(CC2NCCc3ccc(O)cc32)C1,0.959503
C=CCNC[C@@H]1CCCN1C[C@H](C)N(Cc1cccc(Br)c1)Cc1c[nH]c2ccc(Br)cc12,0.991486,C=CCNC(=O)[C@@H]1CCCN1C[C@H](C)N(Cc1cccc(Br)c1)Cc1c[nH]c2ccc(Br)cc12,0.967786
Brc1ccc(NC[C@@H]2CCCNC2)cc1,0.081033,O=C(Nc1ccc(Br)cc1)[C@@H]1CCCNC1,0.002792
Cc1cc(Br)cnc1NCCCNc1ccc(Br)cc1O,0.07693,Cc1cc(Br)cnc1NC(=O)CCNc1ccc(Br)cc1O,0.006499
c1cc(CCNCC2CCN2)ccn1,0.422911,O=C(NCCc1ccncc1)C1CCN1,0.017809
C=CCN(CCN(C)C1CCCNC1)Cc1cccc(F)c1F,0.205206,C=CCN(CCN(C)C1CCCNC1)C(=O)c1cccc(F)c1F,0.145516
O=C(O)C1CCN1Cc1cccc(F)c1F,0.001232,O=C(O)C1CCN1C(=O)c1cccc(F)c1F,0.000201
Oc1ccccc1NCCCNC1CC1,0.39876,O=C(CCNC1CC1)Nc1ccccc1O,0.017198
N[C@@H](CO)CN1CC(N2CCCCC2)C1,0.0287,N[C@@H](CO)C(=O)N1CC(N2CCCCC2)C1,0.009711
NCCCN(C[C@H]1CCCN1Cc1c[nH]c2cc(Br)ccc12)c1ccccc1O,0.996218,NCCC(=O)N(C[C@H]1CCCN1Cc1c[nH]c2cc(Br)ccc12)c1ccccc1O,0.992599
CN(CCN1CCC(C(=O)O)CC1)CC1CCN1,0.04871,CN(CC(=O)N1CCC(C(=O)O)CC1)CC1CCN1,0.010953
COc1cccc(CNCCNC2CCN(C[C@@H](N)CCCN)CC2)c1,0.329311,COc1cccc(CNC(=O)CNC2CCN(C[C@@H](N)CCCN)CC2)c1,0.226076
COc1cccc2c1CCNC2CCN(C)CCN(CCN)c1cc(F)ccc1O,0.999998,COc1cccc2c1CCN(C(=O)CN)C2CCN(C)CCNc1cc(F)ccc1O,0.984544
N#Cc1ccc(N)c(N(CCN)C[C@@H]2CCCN2)c1,0.086703,N#Cc1ccc(N)c(N(C[C@@H]2CCCN2)C(=O)CN)c1,0.084071
Nc1cccc(N2CCCC(N(CCc3ccccc3Br)C3CN(CC4CCN4)C3)C2)c1N,0.907169,Nc1cccc(N2CCCC(N(CCc3ccccc3Br)C3CN(C(=O)C4CCN4)C3)C2)c1N,0.481224
C[C@H](N)CN(C)CCN(CCN)c1ccccc1S,0.090504,C[C@H](N)CN(C)CCN(C(=O)CN)c1ccccc1S,0.34497
c1ccc([C@@H](CNC2CC2)NC2CCNCC2)cc1,0.190015,O=C(NC1CC1)[C@@H](NC1CCNCC1)c1ccccc1,0.053155
Nc1ccc(CN2CCC[C@@H]2CNC2CC2)cc1Br,0.716019,Nc1ccc(CN2CCC[C@@H]2C(=O)NC2CC2)cc1Br,0.20508
OCCCN(CCCN(Cc1ccc(F)cc1)C(CCl)c1ccc(F)cc1F)CC1CCN1,0.97217,O=C(c1ccc(F)cc1)N(CCCN(CCCO)CC1CCN1)C(CCl)c1ccc(F)cc1F,0.978914
C[C@H](c1ccccc1)N(C[C@@H](C)N)C[C@H](C)N(Cc1c[nH]c2ccc(Br)cc12)C1CCNCC1,0.85072,C[C@@H](N)C(=O)N1CCC(N(Cc2c[nH]c3ccc(Br)cc23)[C@@H](C)CN[C@H](C)c2ccccc2)CC1,0.623721
O=C1CCN(C[C@@H](CS)NC2CCN(Cc3c[nH]c4cc(Br)ccc34)C2)CC1,0.659431,O=C1CCN(C(=O)[C@@H](CS)NC2CCN(Cc3c[nH]c4cc(Br)ccc34)C2)CC1,0.362084
CNCCN1CCC[C@@H]1CN(CC1CCN1Cc1c[nH]c2ccc(Br)cc12)c1ccc(Br)cc1,0.994241,CNCC(=O)N1CCC[C@@H]1CN(CC1CCN1Cc1c[nH]c2ccc(Br)cc12)c1ccc(Br)cc1,0.86709
C[C@H](N)CN(CCN(C)C1CCCNC1)c1cc(F)ccc1O,0.488088,C[C@H](N)C(=O)N(CCN(C)C1CCCNC1)c1cc(F)ccc1O,0.828032
C[C@H](N)CNCCCO,0.014478,C[C@H](N)C(=O)NCCCO,0.002476
O=C(O)[C@@H](NCC1CNC1)c1ccccc1,0.111154,O=C(N[C@H](C(=O)O)c1ccccc1)C1CNC1,0.004593
Sc1ccccc1N(CC1CNC1)C1CCN(CC2CCN2)C1,0.410709,O=C(C1CCN1)N1CC(CN(c2ccccc2S)C2CCNC2)C1,0.047927
BrCCNCCCN1CCC(N(CCc2ccccc2)Cc2c[nH]c3cc(Br)ccc23)C1,0.995,O=C(CBr)NCCCN1CCC(N(CCc2ccccc2)Cc2c[nH]c3cc(Br)ccc23)C1,0.932423
NCCN1CCC[C@@H]1CNCCc1ccncc1,0.817715,NCCN1CCC[C@@H]1C(=O)NCCc1ccncc1,0.334357
NCCN1CCC(NCCCN(Cc2c[nH]c3ccc(Br)cc23)c2c(N)cccc2Br)C1,0.990165,NCC(=O)N(CCCN(Cc1c[nH]c2ccc(Br)cc12)c1c(N)cccc1Br)C1CCNC1,0.670311
C=CC1NCCc2ccc(OC(=O)CN(CCN)CCCN)cc21,0.273949,C=CC1NCCc2ccc(OC(=O)CN(CCN)C(=O)CCN)cc21,0.01471
N[C@H](CCN1CCC(=O)C1)CNc1cc(F)ccc1O,0.223423,N[C@@H](CNc1cc(F)ccc1O)CC(=O)N1CCC(=O)C1,0.014722
C=CCN(Cc1cccc(OC)c1)C[C@H]1CCCN1,0.138657,C=CC(=O)N(Cc1cccc(OC)c1)C[C@H]1CCCN1,0.011324
C[C@H](N)CN1CC(NC2(CNCc3ccc(O)cc3)CCC2)C1,0.608844,C[C@H](N)C(=O)N(C1CNC1)C1(CNCc2ccc(O)cc2)CCC1,0.047108
C[C@@H](CN1CCC[C@H]1C(=O)O)NCC1CNC1,0.013352,C[C@@H](C(=O)O)N(CC1CNC1)C(=O)[C@@H]1CCCN1,0.002974
c1ccc2c(CNCCCNC3CC3)c[nH]c2c1,0.47222,O=C(CCNCc1c[nH]c2ccccc12)NC1CC1,0.047407
NCCC[C@H](N)CNCCN(Cc1c[nH]c2ccccc12)c1cc(Br)ccc1O,0.928563,NCCC[C@H](N)C(=O)NCCN(Cc1c[nH]c2ccccc12)c1cc(Br)ccc1O,0.508779
Oc1ccc(F)cc1N(CC1CCN1)C1CCCNC1,0.407616,O=C(C1CCN1)N(c1cc(F)ccc1O)C1CCCNC1,0.277859
COc1cccc2c1CCN=C2C1CCN1CC1CCNCC1,0.630121,COc1cccc2c1CCN=C2C1CCN1C(=O)C1CCNCC1,0.015173
CN(CCNCCBr)CCN(Cc1c[nH]c2ccc(Br)cc12)c1ccccc1O,0.995161,CN(CCNC(=O)CBr)CCN(Cc1c[nH]c2ccc(Br)cc12)c1ccccc1O,0.817399
Oc1c(Br)cccc1N(Cc1ccccc1Br)CC1CCN1CC1CCN1,0.966619,O=C(C1CCN1)N1CCC1CN(Cc1ccccc1Br)c1cccc(Br)c1O,0.091454
N[C@@H](Cc1ccc(O)cc1)CN(c1cc(Br)ccc1O)C1CCN(CC2CCN2)C1,0.99288,N[C@@H](Cc1ccc(O)cc1)CN(c1cc(Br)ccc1O)C1CCN(C(=O)C2CCN2)C1,0.690024
COc1cccc2c1CCN(CC1CCN1)C2CNCCc1c[nH]c2ccccc12,0.997448,COc1cccc2c1CCN(C(=O)C1CCN1)C2CNCCc1c[nH]c2ccccc12,0.871025
C[C@H](N)CNCCCN(CC=O)C1CC1,0.019552,C[C@H](N)CN(CCCNC1CC1)C(=O)C=O,0.002996
C[C@@H](N)CN1CCC[C@@H]1CN(CC(C)(C)N)c1ccc(Br)cc1O,0.641484,C[C@@H](N)C(=O)N1CCC[C@@H]1CN(CC(C)(C)N)c1ccc(Br)cc1O,0.015024
COc1ccc(O)c(N(CCCNCC2CCN2)Cc2c[nH]c3cc(O)ccc23)c1,0.981134,COc1ccc(O)c(N(CCCNC(=O)C2CCN2)Cc2c[nH]c3cc(O)ccc23)c1,0.716879
CNCCN(CC1CNC1)[C@H](C(=O)O)c1ccccc1,0.065961,CN(CC(=O)O)C(=O)[C@@H](NCC1CNC1)c1ccccc1,0.017613
O=CCN1CCC1CN1CC(CNc2ccccc2S)C1,0.054459,O=CC(=O)N(CC1CN(CC2CCN2)C1)c1ccccc1S,0.148101
Brc1cccc(CNCCCN(C[C@H]2CCCN2)C23CC(C2)C3)c1,0.739085,O=C([C@H]1CCCN1)N(CCCNC12CC(C1)C2)Cc1cccc(Br)c1,0.064198
COc1ccccc1CCN(CCCN)C1CCN(c2ccc(O)c(N)c2)C1,0.990796,COc1ccccc1CCN(C(=O)CCN)C1CCN(c2ccc(O)c(N)c2)C1,0.439965
CC[C@H](N)CN1CCC[C@H]1CNCc1cccc(O)c1,0.966002,CC[C@H](N)CN1CCC[C@H]1C(=O)NCc1cccc(O)c1,0.46089
C[C@H](O)CN1CCC(=O)CC1,0.015994,C[C@H](O)C(=O)N1CCC(=O)CC1,0.002417
CC[C@H](N)CN1CCC[C@H]1CNCCOC,0.050246,CC[C@H](N)C(=O)N(CCOC)C[C@@H]1CCCN1,0.002989
C#Cc1ncccc1NC1CN(CC2CCNCC2)C1,0.377685,C#Cc1ncccc1N(C(=O)C1CCNCC1)C1CNC1,0.042671
Nc1cccc(Br)c1N(CCC1NCCc2c(Br)cccc21)C1CN(C[C@@H](N)CS)C1,0.940678,Nc1cccc(Br)c1N(CCC1NCCc2c(Br)cccc21)C1CN(C(=O)[C@@H](N)CS)C1,0.262403
CNCCN(CCc1ccccc1OC)CC(CBr)N(CCBr)c1cc(Br)ccc1O,0.989159,CNCC(=O)N(CCc1ccccc1OC)CC(CBr)N(CCBr)c1cc(Br)ccc1O,0.671639
O=C1CCCN(CCNc2ccccc2O)C1,0.049313,O=C1CCCN(C(=O)CNc2ccccc2O)C1,0.00329
C[C@H](N)CN(CCCCN)c1cccc(NCC2CCN2)c1O,0.093227,C[C@@H](CN(CCCCN)c1cccc(N)c1O)NC(=O)C1CCN1,0.056699
CC[C@@H](CN1CCC1CNc1cccc2cc[nH]c12)N(Cc1cccc(Br)c1)CC1CCN1,0.976347,CC[C@@H](CN1CCC1C(=O)Nc1cccc2cc[nH]c12)N(Cc1cccc(Br)c1)CC1CCN1,0.908504
O=C1CCCN(C2CN(CC3CCN3)C2)C1,0.04901,O=C1CCCN(C2CN(C(=O)C3CCN3)C2)C1,0.007715
Nc1ccc(CNc2ccc(Br)cc2O)cc1Br,0.01725,Nc1ccc(C(=O)Nc2ccc(Br)cc2O)cc1Br,0.003713
C[C@@H](O)[C@@H](CN1CCC1CN(Cc1c[nH]c2cc(Br)ccc12)c1ccccc1O)NCCBr,0.989012,C[C@@H](O)[C@@H](CN1CCC1CN(Cc1c[nH]c2cc(Br)ccc12)c1ccccc1O)NC(=O)CBr,0.896105
CC(C)[C@@H](NC[C@@H]1CCCN1)C(=O)O,0.006796,CC(C)[C@@H](NC(=O)[C@@H]1CCCN1)C(=O)O,0.001654
Nc1c(Br)cccc1NC1CCN(C[C@@H]2CCCN2)CC1,0.750287,Nc1c(Br)cccc1N(C(=O)[C@@H]1CCCN1)C1CCNCC1,0.121602
COc1ccccc1CCN(C[C@@H](N)CCCNCc1ccc(N)c(Br)c1)C1CNC1,0.995575,COc1ccccc1CCN(C[C@@H](N)CCCNC(=O)c1ccc(N)c(Br)c1)C1CNC1,0.993424
N#Cc1ccc(N(Cc2c[nH]c3ccc(Br)cc23)C[C@H]2CCCN2)c(N)c1,0.87709,N#Cc1ccc(N(Cc2c[nH]c3ccc(Br)cc23)C(=O)[C@H]2CCCN2)c(N)c1,0.783762
NCCCCN(CCCN)C(CCl)c1ccc(F)cc1F,0.304703,NCCCCN(C(=O)CCN)C(CCl)c1ccc(F)cc1F,0.053112
CNCCN(c1cccc(N)c1N)[C@@H](C)CN1CC(=O)C1,0.043968,CNCC(=O)N(c1cccc(N)c1N)[C@@H](C)CN1CC(=O)C1,0.026737
O=CCCN1CCC[C@H]1CNc1cc(F)c(F)cc1O,0.416787,O=CCCN1CCC[C@H]1C(=O)Nc1cc(F)c(F)cc1O,0.048128
Sc1ccccc1NCCCNC[C@@H]1CCCN1CC1CCN1,0.620627,O=C(C1CCN1)N(CCCNC[C@@H]1CCCN1)c1ccccc1S,0.184323
N[C@H](CNCCNCCc1ccc(O)cc1)Cc1cccs1,0.946804,N[C@H](CNCC(=O)NCCc1ccc(O)cc1)Cc1cccs1,0.560052
CC[C@H](NCC1CCN1)C(=O)O,0.008878,CC[C@H](NC(=O)C1CCN1)C(=O)O,0.002105
CC(C)(N)CN(Cc1ccc(O)cc1)CC1CCN1,0.357342,CC(C)(N)C(=O)N(Cc1ccc(O)cc1)CC1CCN1,0.09024
COc1ccc(N)c(N(C[C@H]2CCCN2Cc2c[nH]c3cc(Br)ccc23)C[C@H](C)N)c1,0.97473,COc1ccc(N)c(N(C[C@H]2CCCN2Cc2c[nH]c3cc(Br)ccc23)C(=O)[C@H](C)N)c1,0.959677
BrCC(CNC1CC1)NCCc1c[nH]c2ccccc12,0.770284,O=C(NC1CC1)C(CBr)NCCc1c[nH]c2ccccc12,0.226142
COc1ccc(N)c(N(CCN(C)Cc2c[nH]c3ccc(Br)cc23)C[C@@H]2CCCN(CCN)C2)c1,0.9928,COc1ccc(N)c(N(CCN(C)Cc2c[nH]c3ccc(Br)cc23)C[C@@H]2CCCN(C(=O)CN)C2)c1,0.68104
O=C(O)C1CN(C2CN(C[C@@H]3CCCN3)C2)C1,0.040579,O=C(O)C1CN(C2CN(C(=O)[C@@H]3CCCN3)C2)C1,0.008662
Oc1ccccc1N(Cc1c[nH]c2ccc(Br)cc12)C1CCN(CC2CCN2)CC1,0.999997,O=C(C1CCN1)N1CCC(N(Cc2c[nH]c3ccc(Br)cc23)c2ccccc2O)CC1,0.656186
C=CCN1CCC1C(=O)Oc1ccccc1N(CCCN)Cc1c[nH]c2cc(Br)ccc12,0.992123,C=CCN1CCC1C(=O)Oc1ccccc1N(Cc1c[nH]c2cc(Br)ccc12)C(=O)CCN,0.976139
C[C@H](O)CN(C)CCNC12CC(C1)C2,0.01722,C[C@H](O)CN(C)CC(=O)NC12CC(C1)C2,0.005034
COc1ccc(O)c(N(CCN(C)CCN)C2CNC2)c1,0.437693,CNCCN(c1cc(OC)ccc1O)C1CN(C(=O)CN)C1,0.035853
NCCCN1CCC[C@H]1CN(CC1CCN1)c1ccc(Br)cc1,0.639288,NCCC(=O)N1CCC1CN(C[C@@H]1CCCN1)c1ccc(Br)cc1,0.041151
C=CCNCC1c2cccc(OC)c2CCN1C[C@H]1CCCN1,0.681685,C=CCNC(=O)C1c2cccc(OC)c2CCN1C[C@H]1CCCN1,0.448621
O=C(O)[C@H](CCCNc1cc(F)ccc1O)NC[C@@H]1C[C@@H](O)CN1,0.112813,O=C(CC[C@H](NC[C@@H]1C[C@@H](O)CN1)C(=O)O)Nc1cc(F)ccc1O,0.014493
C=CCN1CCC(N(CC=C)CCc2ccccc2)CC1,0.029969,C=CCN(CCc1ccccc1)C1CCN(C(=O)C=C)CC1,0.059511
CNCCN(Cc1cccc(OC)c1)C[C@H](C)N,0.056944,CNCCN(Cc1cccc(OC)c1)C(=O)[C@H](C)N,0.009428
OC[C@@H]1CCCN1CCCNC1CCNCC1,0.043795,O=C(CCNC1CCNCC1)N1CCC[C@H]1CO,0.005814
Sc1ccccc1N(CC1CCN1)C1CN(CC2CCN2)C1,0.43491,O=C(C1CCN1)N(c1ccccc1S)C1CN(CC2CCN2)C1,0.421429
CCCN(C[C@@H]1CCCN1CC1CCN1)c1cc(F)ccc1O,0.911916,CCCN(C[C@@H]1CCCN1C(=O)C1CCN1)c1cc(F)ccc1O,0.046669
C[C@H](O)CNCC(=O)O,0.003936,C[C@H](O)C(=O)NCC(=O)O,0.001387
