recorded_amine,score_amine,counterfactual_amide,score_amide
Nc1ccc(CN2CCCC(=O)C2)cc1Br,0.022482,Nc1ccc(C(=O)N2CCCC(=O)C2)cc1Br,0.00097
CC(C)C[C@H](CN1CCC[C@H]1CO)N(Cc1ccc(F)cc1)Cc1cccc(Br)c1,0.838521,CC(C)C[C@H](CN1CCC[C@H]1CO)N(Cc1cccc(Br)c1)C(=O)c1ccc(F)cc1,0.745388
NCCN(C[C@H](N)CCCNC1CCC1)c1ccccc1O,0.103692,NCC(=O)N(CCC[C@@H](N)CNc1ccccc1O)C1CCC1,0.02901
Sc1ccccc1N(CC1CNC1)C1CN(Cc2c[nH]c3cc(Br)ccc23)C1,0.995654,O=C(C1CNC1)N(c1ccccc1S)C1CN(Cc2c[nH]c3cc(Br)ccc23)C1,0.966573
Fc1ccc(CN2CCC[C@H]2CN(CCc2ccccc2)CC2CCN(Cc3c[nH]c4cc(Br)ccc34)CC2)cc1,0.601785,O=C(c1ccc(F)cc1)N1CCC[C@H]1CN(CCc1ccccc1)CC1CCN(Cc2c[nH]c3cc(Br)ccc23)CC1,0.485949
N[C@H](CCNc1ccccc1O)CN1CCC1C(=O)O,0.085974,N[C@H](CCN(C(=O)C1CCN1)c1ccccc1O)C(=O)O,0.091156
N[C@@H](Cc1ccccc1)CN(c1cc(F)ccc1O)C1CN(CC2CNC2)C1,0.983679,N[C@@H](Cc1ccccc1)C(=O)N(c1cc(F)ccc1O)C1CN(CC2CNC2)C1,0.869419
NCCCN1CCC1CN(Cc1c[nH]c2ccc(F)cc12)c1c(N)cccc1Br,0.990757,NCCC(=O)N1CCC1CN(Cc1c[nH]c2ccc(F)cc12)c1c(N)cccc1Br,0.402455
C[C@H](N)CN1CCC(N(c2cc(F)ccc2C(=O)CCl)[C@H](C)CNc2cc(Br)ccc2O)CC1,0.958051,C[C@H](N)C(=O)N(C[C@@H](C)N(c1cc(F)ccc1C(=O)CCl)C1CCNCC1)c1cc(Br)ccc1O,0.744739
COc1cccc(CNC[C@H]2CCCN2Cc2cccc(F)c2N)c1,0.976981,COc1cccc(CNC(=O)[C@H]2CCCN2Cc2cccc(F)c2N)c1,0.362755
O=C(CBr)CN1CCC(C(=O)O)CC1,0.010063,O=C(CBr)C(=O)N1CCC(C(=O)O)CC1,0.001692
N[C@@H](CCNc1cc(F)ccc1O)CNCCc1ccccc1Br,0.89335,N[C@H](CNCCc1ccccc1Br)CC(=O)Nc1cc(F)ccc1O,0.301838
N#Cc1cc(Br)cc(NCC2CN(CC3CCN3)C2)c1,0.405311,N#Cc1cc(Br)cc(NC(=O)C2CN(CC3CCN3)C2)c1,0.042201
N[C@H](Cc1c[nH]c2ccccc12)CN(C[C@H]1CCCN1CC1CCN1)c1ccc(Br)cc1,0.999984,N[C@H](Cc1c[nH]c2ccccc12)CN(C[C@H]1CCCN1C(=O)C1CCN1)c1ccc(Br)cc1,0.417501
NC1(CNc2ccccc2O)CCC1,0.138078,NC1(C(=O)Nc2ccccc2O)CCC1,0.002334
NCCN(C[C@H](N)Cc1c[nH]c2ccccc12)c1ccc(Br)cc1,0.411047,NCC(=O)N(C[C@H](N)Cc1c[nH]c2ccccc12)c1ccc(Br)cc1,0.187648
CN(CCBr)CCN(c1cc(F)ccc1O)C1CCN(C(CCl)c2ccc(Cl)c(Cl)c2)C1,0.956483,CN(CCN(c1cc(F)ccc1O)C1CCN(C(CCl)c2ccc(Cl)c(Cl)c2)C1)C(=O)CBr,0.860634
NCCCN(CCBr)CCc1c[nH]c2ccccc12,0.581638,NCCCN(CCc1c[nH]c2ccccc12)C(=O)CBr,0.061179
C=CCN(c1cccc2cc[nH]c12)C1CCCN(C[C@H](N)CCNc2cc(F)ccc2O)C1,0.990253,C=CC(=O)N(CC[C@@H](N)CN1CCCC(Nc2cccc3cc[nH]c23)C1)c1cc(F)ccc1O,0.936871
N#Cc1cc(Br)cc(N(CCN)C[C@@H](CCCNC2CC2)NCc2ccnc(Br)c2)c1,0.756521,N#Cc1cc(Br)cc(N(C[C@@H](CCCNC2CC2)NCc2ccnc(Br)c2)C(=O)CN)c1,0.362263
Nc1ccc(Br)cc1N(CC=O)C1CN(C2CCCN(Cc3c[nH]c4cc(Br)ccc34)C2)C1,0.990027,Nc1ccc(Br)cc1N(C(=O)C=O)C1CN(C2CCCN(Cc3c[nH]c4cc(Br)ccc34)C2)C1,0.957143
O=C(O)CN(C[C@@H]1CCCN1)C(CCl)c1ccc(F)cc1F,0.027985,O=C(O)CN(C(=O)[C@@H]1CCCN1)C(CCl)c1ccc(F)cc1F,0.005842
NCCCCN(Cc1ccc(N)c(Br)c1)C[C@@H](Cc1c[nH]c2ccccc12)N(CCBr)CCC=O,0.990521,NCCCCN(Cc1ccc(N)c(Br)c1)C[C@@H](Cc1c[nH]c2ccccc12)N(CCC=O)C(=O)CBr,0.799294
COc1ccc(O)c(NC[C@@H](N)CCN2CC(=O)C2)c1,0.118481,COc1ccc(O)c(NC(=O)[C@@H](N)CCN2CC(=O)C2)c1,0.006865
C[C@@H](N)CN1CCC[C@@H]1CN(C[C@H]1CCCN1Cc1c[nH]c2cc(Br)ccc12)c1cc(F)ccc1O,0.968649,C[C@@H](N)C(=O)N1CCC[C@@H]1CN(C[C@H]1CCCN1Cc1c[nH]c2cc(Br)ccc12)c1cc(F)ccc1O,0.897797
NC1(CNc2ccc(C(=O)O)cc2Br)CCC1,0.006473,NC1(C(=O)Nc2ccc(C(=O)O)cc2Br)CCC1,0.000252
NCCN1CC(=O)C1,0.008688,NCC(=O)N1CC(=O)C1,0.002585
N[C@H](CS)CNc1cc(F)c(F)cc1O,0.031204,N[C@H](CS)C(=O)Nc1cc(F)c(F)cc1O,0.002733
C[C@H](CN1CCC(=O)C1)NCC=O,0.016161,C[C@H](CN1CCC(=O)C1)NC(=O)C=O,0.00449
NCCCN(C[C@@H](CO)N(Cc1c[nH]c2ccc(Br)cc12)C1CNC1)c1cc(F)ccc1O,0.968896,NCCC(=O)N(C[C@@H](CO)N(Cc1c[nH]c2ccc(Br)cc12)C1CNC1)c1cc(F)ccc1O,0.94759
N[C@@H](CCCNc1cc(F)c(F)cc1O)CN1CCC[C@H]1CNc1cccc2cc[nH]c12,0.870304,N[C@@H](CCC(=O)Nc1cc(F)c(F)cc1O)CN1CCC[C@H]1CNc1cccc2cc[nH]c12,0.715052
C[C@H](N)CN(CCCN(CC=O)Cc1c[nH]c2cc(Br)ccc12)CCc1ccccc1Br,0.993661,C[C@H](N)CN(CCCN(Cc1c[nH]c2cc(Br)ccc12)C(=O)C=O)CCc1ccccc1Br,0.9688
CC(C)(N)CNCCc1ccccc1,0.288181,CC(C)(N)C(=O)NCCc1ccccc1,0.001759
C[C@@H](N)CN(CCc1ccncc1)C[C@H]1CCCN1,0.663796,C[C@@H](N)CN(CCc1ccncc1)C(=O)[C@H]1CCCN1,0.061786
CCCN1CCC[C@@H]1CN(CC1CCN1)c1cc(F)ccc1O,0.964853,CCCN1CCC[C@@H]1CN(C(=O)C1CCN1)c1cc(F)ccc1O,0.991189
CC(C)(CN1CCC(=O)C1)NCc1ccc(NCCCN)c(Br)c1,0.479825,CC(C)(CN1CCC(=O)C1)NCc1ccc(NC(=O)CCN)c(Br)c1,0.135175
N[C@H](Cc1c[nH]c2ccccc12)CN1CC(CNc2cc(F)ccc2O)C1,0.901891,N[C@H](Cc1c[nH]c2ccccc12)CN1CC(C(=O)Nc2cc(F)ccc2O)C1,0.288078
OC[C@H]1CCCN1C[C@@H](Cc1c[nH]c2ccccc12)NCc1ccc(F)cc1,0.995339,O=C(N[C@H](Cc1c[nH]c2ccccc12)CN1CCC[C@@H]1CO)c1ccc(F)cc1,0.954043
Nc1ccc(Br)cc1N(C[C@@H]1CCCN1)C[C@@H]1CCCN1,0.11358,Nc1ccc(Br)cc1N(C[C@@H]1CCCN1)C(=O)[C@@H]1CCCN1,0.186495
CC(C)C[C@H](CNc1ccc(C(=O)O)cc1Br)N(C[C@H]1CCCN1)C(CCl)c1ccc(Br)cc1,0.646423,CC(C)C[C@H](C(=O)Nc1ccc(C(=O)O)cc1Br)N(C[C@H]1CCCN1)C(CCl)c1ccc(Br)cc1,0.317461
Nc1ccc(CN2CC(N[C@@H](CNC3CC3)Cc3c[nH]c4ccccc34)C2)cc1Br,0.980084,Nc1ccc(C(=O)N(C2CNC2)[C@@H](CNC2CC2)Cc2c[nH]c3ccccc23)cc1Br,0.612778
NCCC[C@H](N)CN1CCC(CNc2ccc(Br)cc2)CC1,0.490598,NCCC[C@H](N)CN1CCC(C(=O)Nc2ccc(Br)cc2)CC1,0.100358
NCCN1CCC1CN(C[C@H]1CCCN1)c1cccc2cc[nH]c12,0.893047,NCC(=O)N1CCC1CN(C[C@H]1CCCN1)c1cccc2cc[nH]c12,0.155502
Nc1cc(Br)ccc1N(CC1CCN1)C[C@H]1CCCN1,0.114121,Nc1cc(Br)ccc1N(CC1CCN1)C(=O)[C@H]1CCCN1,0.258868
N[C@H](Cc1c[nH]c2ccccc12)CN(c1cc(Br)ccc1O)C1CCNC1,0.960762,N[C@H](Cc1c[nH]c2ccccc12)C(=O)N(c1cc(Br)ccc1O)C1CCNC1,0.848637
O=C(Oc1ccccc1NCc1ccc(F)cc1)C1CCN1C1CCCNC1,0.908454,O=C(Nc1ccccc1OC(=O)C1CCN1C1CCCNC1)c1ccc(F)cc1,0.534836
N#Cc1ccc(O)c(NCCCN)c1,0.20421,N#Cc1ccc(O)c(NC(=O)CCN)c1,0.00816
NCCC[C@H](N)CNCCc1c[nH]c2ccccc12,0.921348,NCCC[C@H](N)C(=O)NCCc1c[nH]c2ccccc12,0.156106
Oc1ccc(F)cc1N(C[C@@H]1CCCN1)C[C@@H]1CCCN1,0.205148,O=C([C@@H]1CCCN1)N(C[C@@H]1CCCN1)c1cc(F)ccc1O,0.283507
CC[C@H](N)CNc1ccccc1O,0.102856,CC[C@H](N)C(=O)Nc1ccccc1O,0.002397
C[C@@H](N)CN1CCCCC1,0.023555,C[C@@H](N)C(=O)N1CCCCC1,0.001792
Oc1ccc(F)cc1NC1CN(C2CN(CCBr)C2)C1,0.109387,O=C(CBr)N(c1cc(F)ccc1O)C1CN(C2CNC2)C1,0.16819
C[C@H](N)CN1CCCC(N(C)CCN(Cc2c[nH]c3ccc(Br)cc23)c2ccccc2S)C1,0.999997,C[C@H](N)C(=O)N1CCCC(N(C)CCN(Cc2c[nH]c3ccc(Br)cc23)c2ccccc2S)C1,0.955599
O=CCN1CCC(N(CC2CN(Cc3ccc(F)cc3)C2)c2cccc(Br)c2O)C1,0.972877,O=CC(=O)N1CCC(N(CC2CN(Cc3ccc(F)cc3)C2)c2cccc(Br)c2O)C1,0.52223
C[C@@H](N)CN(CC1(N)CCC1)C1CC1,0.02959,C[C@@H](N)C(=O)N(CC1(N)CCC1)C1CC1,0.004415
C[C@H](CN(CC=O)CCc1ccc(O)cc1)NC(CCl)c1ccc(F)cc1,0.893117,C[C@H](CN(CCc1ccc(O)cc1)C(=O)C=O)NC(CCl)c1ccc(F)cc1,0.065984
Oc1ccc(F)cc1N(CCCNCCc1ccccc1Br)C1CCNC1,0.977408,O=C(CCN(c1cc(F)ccc1O)C1CCNC1)NCCc1ccccc1Br,0.741655
CN(CCNc1c(Br)cccc1NCc1c[nH]c2ccc(Br)cc12)CC1CCN(CCBr)CC1,0.917099,CN(CCN(C(=O)CBr)c1c(Br)cccc1NCc1c[nH]c2ccc(Br)cc12)CC1CCNCC1,0.949961
Cc1cc(Br)cnc1NC1CCCN(CCCN)C1,0.647929,Cc1cc(Br)cnc1N(C(=O)CCN)C1CCCNC1,0.059927
C[C@H](N)CNCCN1CCC1C(=O)O,0.011999,C[C@H](N)CN(CC(=O)O)C(=O)C1CCN1,0.003152
C[C@H](N)CN(C)CCNc1c(Br)cccc1N(Cc1cccc(Br)c1)CC1CCN1,0.835872,C[C@H](N)CN(C)CCN(C(=O)C1CCN1)c1c(Br)cccc1NCc1cccc(Br)c1,0.815724
OCCN(C[C@@H](CS)N(Cc1c[nH]c2ccccc12)CC1CCN1)c1cc(Br)ccc1O,0.912995,O=C(CO)N(C[C@@H](CS)N(Cc1c[nH]c2ccccc12)CC1CCN1)c1cc(Br)ccc1O,0.774281
O=C(CCl)c1ccc(F)cc1N1CCC1CNCCc1c[nH]c2ccccc12,0.929769,O=C(CCl)c1ccc(F)cc1N1CCC1C(=O)NCCc1c[nH]c2ccccc12,0.061355
N#Cc1ccc(N)c(N(Cc2c[nH]c3cc(Br)ccc23)C2CCCN(CC3CNC3)C2)c1,0.999985,N#Cc1ccc(N)c(N(Cc2c[nH]c3cc(Br)ccc23)C2CCCN(C(=O)C3CNC3)C2)c1,0.490528
CNCCN(C[C@@H]1CCCN1Cc1ccc(N)c(Br)c1)c1ccc(Br)cc1,0.99095,CN(CCN(C[C@@H]1CCCN1)c1ccc(Br)cc1)C(=O)c1ccc(N)c(Br)c1,0.368508
Oc1ccccc1CN(CCCNCc1c[nH]c2cc(Br)ccc12)CC1CCN1,0.996828,O=C(C1CCN1)N(CCCNCc1c[nH]c2cc(Br)ccc12)Cc1ccccc1O,0.826381
Nc1cc(CN2CCCC(N(CCc3c[nH]c4ccccc34)C[C@@H]3CCCN3)C2)ccc1O,0.983821,Nc1cc(CN2CCCC(N(CCc3c[nH]c4ccccc34)C(=O)[C@@H]3CCCN3)C2)ccc1O,0.857558
O=C(O)[C@H](CCN1CCCCC1)NC(CCl)c1ccc(F)cc1,0.509923,O=C(O)C[C@H](NC(CCl)c1ccc(F)cc1)C(=O)N1CCCCC1,0.002865
CC(C)[C@@H](N)CN(C[C@H]1CCCN1CCN)c1cc(Br)ccc1O,0.671785,CC(C)[C@@H](N)CN(C[C@H]1CCCN1C(=O)CN)c1cc(Br)ccc1O,0.030793
NCCCN1CCc2c(Br)cccc2C1CN(c1ccc(N)cc1)C1CC1,0.992646,NCCC(=O)N1CCc2c(Br)cccc2C1CN(c1ccc(N)cc1)C1CC1,0.254965
CC[C@H](N)CN1CCC1CNc1cccc(Br)c1O,0.435735,CC[C@H](N)C(=O)N(CC1CCN1)c1cccc(Br)c1O,0.135761
Brc1cccc(CN2CCC[C@@H](CNCCc3ccccc3Br)C2)c1,0.977099,O=C(NCCc1ccccc1Br)[C@@H]1CCCN(Cc2cccc(Br)c2)C1,0.060155
OCC1CCCN(CCCNCCc2ccc(O)cc2)C1,0.873783,O=C(CCN1CCCC(CO)C1)NCCc1ccc(O)cc1,0.243847
NCCC[C@H](N)CN1CC(C(=O)O)C1,0.02897,NCCC[C@H](N)C(=O)N1CC(C(=O)O)C1,0.005368
Nc1ccc(N2CCC[C@H]2CN2CCC[C@@H]2CNCCc2c[nH]c3ccccc23)cc1O,0.994491,Nc1ccc(N2CCC[C@H]2CN2CCC[C@@H]2C(=O)NCCc2c[nH]c3ccccc23)cc1O,0.946524
C[C@H](CN1CCC(=O)C1)NCCCN,0.045409,C[C@H](CN1CCC(=O)C1)NC(=O)CCN,0.008652
Fc1cc(N(C2CCCCC2)C2CCN(C[C@H]3CCCN3)CC2)ccn1,0.574363,O=C([C@H]1CCCN1)N1CCC(N(c2ccnc(F)c2)C2CCCCC2)CC1,0.034561
O=C1CCN(CCCN(Cc2ccc(NCc3ccc(F)c(F)c3F)c(Br)c2)Cc2c[nH]c3ccc(Br)cc23)CC1,0.476283,O=C1CCN(CCCN(Cc2ccc(NC(=O)c3ccc(F)c(F)c3F)c(Br)c2)Cc2c[nH]c3ccc(Br)cc23)CC1,0.358243
Oc1ccccc1N(Cc1c[nH]c2cc(Br)ccc12)C[C@@H]1CCCN1C1CCCN(CCBr)C1,0.99633,O=C(CBr)N1CCCC(N2CCC[C@H]2CN(Cc2c[nH]c3cc(Br)ccc23)c2ccccc2O)C1,0.932782
Cc1cc(F)ccc1-c1ccccc1CCN(C[C@@H](N)CO)C[C@@H]1CCCN1,0.953904,Cc1cc(F)ccc1-c1ccccc1CCN(C[C@@H]1CCCN1)C(=O)[C@@H](N)CO,0.210577
CC[C@H](N)CN(c1cccc2cc[nH]c12)C1CCCN(Cc2cccc(O)c2N)C1,0.969057,CC[C@H](N)C(=O)N(c1cccc2cc[nH]c12)C1CCCN(Cc2cccc(O)c2N)C1,0.679313
Oc1c(Br)cccc1N(CC1CNC1)C(CCl)c1ccc(Cl)c(Cl)c1,0.745058,O=C(C1CNC1)N(c1cccc(Br)c1O)C(CCl)c1ccc(Cl)c(Cl)c1,0.306119
OC[C@@H]1CCCN1CCC1c2ccccc2CCN1CC1CCN1,0.891738,O=C(C1CCN1)N1CCc2ccccc2C1CCN1CCC[C@H]1CO,0.771131
C[C@@H](N)CN1CC(N(CCCNCc2ccc(F)cc2)c2ccccc2O)C1,0.99323,C[C@@H](N)CN1CC(N(CCCNC(=O)c2ccc(F)cc2)c2ccccc2O)C1,0.936546
NCCN(C[C@H]1CCCN1Cc1c[nH]c2ccc(Br)cc12)c1cccc(Br)c1O,0.99492,NCC(=O)N(C[C@H]1CCCN1Cc1c[nH]c2ccc(Br)cc12)c1cccc(Br)c1O,0.991686
OCCCN(Cc1ccc(NC2CNC2)c(Br)c1)CC1CCN1,0.289694,O=C(C1CCN1)N(CCCO)Cc1ccc(NC2CNC2)c(Br)c1,0.108449
CC[C@H](N)CN(CCCCN)C[C@H](N)CO,0.057345,CC[C@H](N)CN(CCCCN)C(=O)[C@H](N)CO,0.004836
CCCN(CCN)C(C)(C)CN(Cc1c[nH]c2ccc(F)cc12)c1ccc(Br)cc1O,0.990074,CCCN(C(=O)CN)C(C)(C)CN(Cc1c[nH]c2ccc(F)cc12)c1ccc(Br)cc1O,0.61306
Nc1c(O)cccc1CNc1cc(F)ccc1O,0.03338,Nc1c(O)cccc1C(=O)Nc1cc(F)ccc1O,0.011039
CC[C@@H](CNc1cc(C#N)ccc1O)N(CCCN)CCNC,0.528303,CC[C@@H](CN(C(=O)CCN)c1cc(C#N)ccc1O)NCCNC,0.100053
NCCCN1C(c2c[nH]c3cc(Br)ccc23)c2cc(O)ccc2C[C@H]1C(=O)O,0.929285,NCCC(=O)N1C(c2c[nH]c3cc(Br)ccc23)c2cc(O)ccc2C[C@H]1C(=O)O,0.523106
CC[C@@H](CN1CCC1CN(CCBr)c1cc(F)ccc1O)NCc1c[nH]c2cc(Br)ccc12,0.996809,CC[C@@H](CN1CCC1CN(C(=O)CBr)c1cc(F)ccc1O)NCc1c[nH]c2cc(Br)ccc12,0.992674
NCCN(c1cccnc1Br)C1CN(CC[C@H](N)CNCCc2ccccc2)C1,0.958053,NCC(=O)N(CCc1ccccc1)C[C@@H](N)CCN1CC(Nc2cccnc2Br)C1,0.47256
NCCN(CCc1c[nH]c2ccccc12)CCC1c2cccc(Br)c2CCN1CC1CCN1,0.993269,NCCN(CCc1c[nH]c2ccccc12)CCC1c2cccc(Br)c2CCN1C(=O)C1CCN1,0.991003
NCCN(CCC1=NCCc2ccc(O)cc21)CC1CCN1Cc1c[nH]c2cc(Br)ccc12,0.999984,NCC(=O)N(CCC1=NCCc2ccc(O)cc21)CC1CCN1Cc1c[nH]c2cc(Br)ccc12,0.947954
CN(CCN(CCCN)c1cccnc1Br)C[C@@H](N)Cc1c[nH]c2ccccc12,0.977296,CN(CCN(C(=O)CCN)c1cccnc1Br)C[C@@H](N)Cc1c[nH]c2ccccc12,0.922572
O=C1CCN(CCO)C1,0.007169,O=C1CCN(C(=O)CO)C1,0.002171
COc1cccc2c1CCNC2CCN1CCC(NCCCNc2cccc3cc[nH]c23)CC1,0.928732,COc1cccc2c1CCNC2CCN1CCC(NCCC(=O)Nc2cccc3cc[nH]c23)CC1,0.868111
Nc1cccc(Br)c1N(C1CCCNC1)C1CCN(Cc2ccc(F)cc2)C1,0.994375,Nc1cccc(Br)c1N(C1CCCNC1)C1CCN(C(=O)c2ccc(F)cc2)C1,0.554331
C[C@@H](CN1CC(=O)C1)NCCCNc1cccc2cc[nH]c12,0.270552,C[C@@H](CN1CC(=O)C1)NCCC(=O)Nc1cccc2cc[nH]c12,0.026912
C[C@H](N)CNC1(CNCCc2ccccc2Br)CCC1,0.316945,C[C@H](N)CNC1(C(=O)NCCc2ccccc2Br)CCC1,0.011807
CC(C)(CN1CCCCC1)NC[C@H](N)Cc1c[nH]c2ccccc12,0.871614,CC(C)(NC[C@H](N)Cc1c[nH]c2ccccc12)C(=O)N1CCCCC1,0.035659
COc1ccc(N(CCBr)C[C@H]2CCCN2CCCN)c(N)c1,0.603526,COc1ccc(N(C[C@H]2CCCN2CCCN)C(=O)CBr)c(N)c1,0.717325
N[C@@H](Cc1ccccc1)CN1CCC[C@@H]1C(=O)O,0.055632,N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)O,0.005557
N[C@H](CCC(=O)O)CN1CCC(=O)CC1,0.021108,N[C@H](CCC(=O)N1CCC(=O)CC1)C(=O)O,0.002975
N#Cc1cc(Br)cc(NC[C@@H](N)CCN2CC(N3CCc4c(Br)cccc4C3c3c[nH]c4ccc(Br)cc34)C2)c1,0.850574,N#Cc1cc(Br)cc(NC(=O)[C@@H](N)CCN2CC(N3CCc4c(Br)cccc4C3c3c[nH]c4ccc(Br)cc34)C2)c1,0.782069
CC[C@@H](CN1CCC[C@H](O)C1)N(Cc1ccc(NCc2ccc(F)cc2)c(Br)c1)Cc1c[nH]c2cc(Br)ccc12,0.857301,CC[C@@H](CN1CCC[C@H](O)C1)N(Cc1ccc(NC(=O)c2ccc(F)cc2)c(Br)c1)Cc1c[nH]c2cc(Br)ccc12,0.793855
N#Cc1ccc(N(CCN)CC2CCN2)c(N)c1,0.079529,N#Cc1ccc(N(CCN)C(=O)C2CCN2)c(N)c1,0.127457
CNCCN1CC(Nc2ccc(Br)cc2)C1,0.030475,CNCC(=O)N(c1ccc(Br)cc1)C1CNC1,0.054343
C[C@H](N)CN(CCCN)c1cccc2cc[nH]c12,0.11319,C[C@H](N)CN(C(=O)CCN)c1cccc2cc[nH]c12,0.139936
c1ccc2c(CCNCCCNCc3ncc[nH]3)c[nH]c2c1,0.828494,O=C(CCNCc1ncc[nH]1)NCCc1c[nH]c2ccccc12,0.134867
COc1ccccc1CNC[C@H](N)CCCN1CCC1CNCCc1c[nH]c2ccccc12,0.978175,COc1ccccc1CNC[C@H](N)CCCN1CCC1C(=O)NCCc1c[nH]c2ccccc12,0.909058
O=C1CN(C[C@@H](CCCNc2cccc3cc[nH]c23)NCc2ccc(F)cc2)C1,0.963438,O=C1CN(C[C@@H](CCCNc2cccc3cc[nH]c23)NC(=O)c2ccc(F)cc2)C1,0.732179
Nc1ccc(CN(CCC[C@H](N)CN2CCCC(CO)C2)c2cc(Br)ccc2O)cc1Br,0.973776,Nc1ccc(C(=O)N(CCC[C@H](N)CN2CCCC(CO)C2)c2cc(Br)ccc2O)cc1Br,0.964204
CNCCN(CCCNCCc1c[nH]c2ccccc12)Cc1ccc(F)cc1,0.999993,CN(CCNCCCNCCc1c[nH]c2ccccc12)C(=O)c1ccc(F)cc1,0.819258
CNCCN(CC(CBr)N(CCN)CCc1ccccc1Br)c1cc(F)ccc1O,0.98118,CN(CCN(CC(CBr)NCCc1ccccc1Br)c1cc(F)ccc1O)C(=O)CN,0.277063
CN(CCN(C[C@@H]1CCCN1)c1cccc2cc[nH]c12)C1CCCNC1,0.741281,CN(CCN(C(=O)[C@@H]1CCCN1)c1cccc2cc[nH]c12)C1CCCNC1,0.744485
N[C@H](Cc1c[nH]c2ccccc12)CN(CCN1CCC(=O)C1)c1ccc(F)nc1Br,0.963203,N[C@H](Cc1c[nH]c2ccccc12)C(=O)N(CCN1CCC(=O)C1)c1ccc(F)nc1Br,0.926667
COc1ccccc1CCNCCCNC1CCNC1,0.402058,COc1ccccc1CCNC(=O)CCNC1CCNC1,0.068755
CC(C)(N)CN1CCC1CNc1ccccn1,0.210836,CC(C)(N)CN1CCC1C(=O)Nc1ccccn1,0.011268
OCCCNC1CCCN(CC2CCN2)C1,0.059145,O=C(C1CCN1)N(CCCO)C1CCCNC1,0.006747
CCCNCCCNc1ccccc1O,0.422723,CCCNCCC(=O)Nc1ccccc1O,0.022247
CNCCN(Cc1ccccc1O)CC1(N)CCC1,0.151582,CN(CCNCc1ccccc1O)C(=O)C1(N)CCC1,0.032855
C[C@@H](CN1CCCCC1)NCc1ccnc(F)c1,0.647374,C[C@H](NCc1ccnc(F)c1)C(=O)N1CCCCC1,0.003729
C=CCN(CCCNCCCCNC(CBr)c1cccs1)CCc1ccc(O)cc1,0.855337,C=CC(=O)N(CCCCNC(CBr)c1cccs1)CCCNCCc1ccc(O)cc1,0.183537
C[C@@H](O)[C@H](N)CNCCc1ccccc1Br,0.134206,C[C@@H](O)[C@H](N)C(=O)NCCc1ccccc1Br,0.000501
C[C@@H](NCCCN1CCCCC1)C(=O)O,0.018226,C[C@@H](NCCC(=O)N1CCCCC1)C(=O)O,0.001078
O=CCCN(CCCNCCCNc1cccc2cc[nH]c12)C1CC1,0.691433,O=CCCN(CCCNCCC(=O)Nc1cccc2cc[nH]c12)C1CC1,0.297694
NCCCNCCCCNCc1ccc(N)c(Br)c1,0.411984,NCCC(=O)NCCCCNCc1ccc(N)c(Br)c1,0.100154
N[C@@H](Cc1cccs1)CN1CCC[C@H]1C(=O)O,0.033179,N[C@@H](Cc1cccs1)C(=O)N1CCC[C@H]1C(=O)O,0.006625
C[C@@H](N)CN(C[C@H]1CCCN1CC1CCN1)c1ccc(Br)cc1,0.611772,C[C@@H](N)CN(C[C@H]1CCCN1C(=O)C1CCN1)c1ccc(Br)cc1,0.007997
C[C@H](N)CN1CCC[C@H]1CO,0.053591,C[C@H](N)C(=O)N1CCC[C@H]1CO,0.003333
CN(CCNc1cccc(Br)c1O)CC1CCN1,0.232186,CN(CC(=O)Nc1cccc(Br)c1O)CC1CCN1,0.014941
Oc1c(Br)cccc1NCCCN1CCC(CN(CCc2ccncc2)CC2CCN2)CC1,0.887272,O=C(C1CCN1)N(CCCN1CCC(CNCCc2ccncc2)CC1)c1cccc(Br)c1O,0.938996
COc1ccccc1CN(CC=O)CCNCc1cccc(Br)c1,0.228621,COc1ccccc1CN(CCNCc1cccc(Br)c1)C(=O)C=O,0.030747
NCCN(CCc1c[nH]c2ccccc12)C[C@@H]1CCCN1Cc1cccc(F)c1F,0.997249,NCC(=O)N(CCc1c[nH]c2ccccc12)C[C@@H]1CCCN1Cc1cccc(F)c1F,0.971494
Nc1ccc(Br)cc1OC(=O)C[C@@H](N)CNCCN1CC(CO)C1,0.073774,Nc1ccc(Br)cc1OC(=O)C[C@@H](N)CNCC(=O)N1CC(CO)C1,0.012712
CC(C)(NC[C@H]1CCCN1)C(=O)O,0.008072,CC(C)(NC(=O)[C@H]1CCCN1)C(=O)O,0.001929
CC[C@H](N)CN1CCC[C@H]1CNc1cccc2cc[nH]c12,0.802914,CC[C@H](N)CN1CCC[C@H]1C(=O)Nc1cccc2cc[nH]c12,0.24942
C[C@H](N)CN(c1ccccc1C=O)[C@@H](C)CN1CCC(NCCc2c[nH]c3ccccc23)C1,0.905829,C[C@H](N)C(=O)N(CCc1c[nH]c2ccccc12)C1CCN(C[C@H](C)Nc2ccccc2C=O)C1,0.446329
O=CCNCCCN(c1ccccc1O)C1CCN(Cc2c[nH]c3ccc(F)cc23)C1,0.999996,O=CC(=O)NCCCN(c1ccccc1O)C1CCN(Cc2c[nH]c3ccc(F)cc23)C1,0.927692
OCCN1CC(N2CC(CN(c3cccc(Br)c3O)C(CCl)c3ccc(Cl)c(Cl)c3)C2)C1,0.865247,O=C(CO)N1CC(N2CC(CN(c3cccc(Br)c3O)C(CCl)c3ccc(Cl)c(Cl)c3)C2)C1,0.709287
