tag,arm,step,cum_modes,cum_reactions,reactions_added,reward,source_hub,smiles
rgfn_seh,greedy_oracle,123,123,355,4,7.323047637939453,O=C(O)c1ccc(O)c(NC(=O)c2ccc3oc(-c4ccccc4-c4cccnc4)nc3c2)c1,O=C(Nc1cc(C2=NCCc3ccccc32)ccc1O)c1ccc2oc(-c3ccccc3-c3cccnc3)nc2c1
rgfn_seh,greedy_oracle,124,124,359,4,7.354742527008057,COc1cncc(-c2ccc(N)c(NCc3cccc(-c4ccc(C#N)nc4)c3)c2)c1,COc1cncc(-c2ccc(N)c(NCc3cccc(-c4ccc(-c5nnn(CC6CC6)n5)nc4)c3)c2)c1
rgfn_seh,greedy_oracle,125,125,363,4,7.021632671356201,N#Cc1ccc2[nH]cc(CNc3ccc(-c4ccc5[nH]c(-c6ccc(S(=O)(=O)F)cc6)nc5c4)cn3)c2c1,O=S(=O)(F)c1ccc(-c2nc3cc(-c4ccc(NCc5c[nH]c6ccc(-c7nnn(CC8CC8)n7)cc56)nc4)ccc3[nH]2)cc1
rgfn_seh,greedy_oracle,126,126,367,4,7.378928184509277,N#Cc1ccc(F)cc1COCC1CCCN(C(=O)c2ccc3oc(-c4cccnc4)nc3c2)C1,N#Cc1ccc(NC23CC(C2)C3)cc1COCC1CCCN(C(=O)c2ccc3oc(-c4cccnc4)nc3c2)C1
rgfn_seh,greedy_oracle,127,127,371,4,7.115808486938477,O=C(Nc1nc(F)nc2[nH]cnc12)c1ccc2oc(-c3ccc4oc(-c5cc(C(F)(F)F)ccn5)nc4c3)nc2c1,O=C(Nc1nc(NC23CC(C2)C3)nc2[nH]cnc12)c1ccc2oc(-c3ccc4oc(-c5cc(C(F)(F)F)ccn5)nc4c3)nc2c1
rgfn_seh,greedy_oracle,128,128,375,4,7.5017595291137695,Nc1ccc(-c2ccc(NC(=O)c3ccc4nc(-c5cccc(F)c5F)oc4c3)nc2)cc1N,Nc1ccc(-c2ccc(NC(=O)c3ccc4nc(-c5cccc(F)c5F)oc4c3)nc2)cc1NCC1Cc2ccccc2CN1
rgfn_seh,greedy_oracle,129,129,379,4,7.260194778442383,N#Cc1ccc2[nH]c(-c3ccc4oc(-c5ccc6oc(-c7cc(C(F)(F)F)ccn7)nc6c5)nc4c3)nc2c1,FC(F)(F)c1ccnc(-c2nc3cc(-c4nc5cc(-c6nc7cc(-c8nnn(CC9CC9)n8)ccc7[nH]6)ccc5o4)ccc3o2)c1
rgfn_seh,greedy_oracle_static,1,1,4,4,7.430601596832275,C#CCNC(=O)c1ccc2oc(-c3ccc4nc(-c5ncccc5C(F)(F)F)oc4c3)nc2c1,O=C(NCc1cn(CC2CC2)nn1)c1ccc2oc(-c3ccc4nc(-c5ncccc5C(F)(F)F)oc4c3)nc2c1
rgfn_seh,greedy_oracle_static,2,2,8,4,7.1388421058654785,C#CCNC(=O)c1ccc2oc(-c3ccc4oc(-c5cccc(F)c5F)nc4c3)nc2c1,O=C(NCc1cnnn1CC1CC1)c1ccc2oc(-c3ccc4oc(-c5cccc(F)c5F)nc4c3)nc2c1
rgfn_seh,greedy_oracle_static,3,3,12,4,7.538218975067139,O=C(O)c1ccc2oc(-c3nc(-c4ccc(NCc5ccccn5)nc4)cs3)nc2c1,c1ccc(CNc2ccc(-c3csc(-c4nc5cc(CNC67CC(C6)C7)ccc5o4)n3)cn2)nc1
rgfn_seh,greedy_oracle_static,4,4,15,3,7.185369491577148,O=C(O)c1ccc2oc(-c3ccc4oc(-c5cc(C(F)(F)F)ccn5)nc4c3)nc2c1,FC(F)(F)c1ccnc(-c2nc3cc(-c4nc5cc(CNC67CC(C6)C7)ccc5o4)ccc3o2)c1
rgfn_seh,greedy_oracle_static,5,5,19,4,7.314276695251465,O=C1Cc2ccc(C(=O)Cn3cc(CCNC(=O)c4ccc5oc(-c6ccccn6)nc5c4)c4ccccc43)cc2N1,O=C1Cc2ccc(C(Cn3cc(CCNC(=O)c4ccc5oc(-c6ccccn6)nc5c4)c4ccccc43)NCc3c[nH]c4ccccc34)cc2N1
rgfn_seh,greedy_oracle_static,6,6,23,4,7.523768901824951,O=Cc1c[nH]c2ccc(-c3nnn(CC(=O)c4ccc(N5CCC5C5=NCCc6ccccc65)cc4)n3)cc12,O=C(Cn1nnc(-c2ccc3[nH]cc(C4NCCc5ccccc54)c3c2)n1)c1ccc(N2CCC2C2=NCCc3ccccc32)cc1
rgfn_seh,greedy_oracle_static,7,7,26,3,7.708016395568848,Nc1cc(C(=O)Nc2cc(-c3cccnc3)n[nH]2)ccc1O,O=C(Nc1cc(-c2cccnc2)n[nH]1)c1ccc2oc(C3Cc4ccccc4CN3)nc2c1
rgfn_seh,greedy_oracle_static,8,8,27,1,7.460164546966553,Nc1cc(C(=O)Nc2cc(-c3cccnc3)n[nH]2)ccc1O,O=C(Nc1cc(-c2cccnc2)n[nH]1)c1ccc(O)c(NCC2CCN2)c1
rgfn_seh,greedy_oracle_static,9,9,31,4,7.285838603973389,Nc1ccc(-c2cccnc2)cc1NCc1ccccc1-c1nc2cc(C(=O)O)ccc2o1,Nc1ccc(-c2cccnc2)cc1NCc1ccccc1-c1nc2cc(CNC34CC(C3)C4)ccc2o1
rgfn_seh,greedy_oracle_static,10,10,35,4,7.3120880126953125,Fc1cc(-c2c[nH]cn2)ccc1-c1nnn(CC(NCCc2c[nH]c3ccccc23)c2ccccc2)n1,Fc1cc(-c2cn(CC3CC3)cn2)ccc1-c1nnn(CC(NCCc2c[nH]c3ccccc23)c2ccccc2)n1
rgfn_seh,greedy_oracle_static,11,11,39,4,7.329784393310547,O=C(O)c1ccc2oc(-c3ccc4oc(-c5ccccc5-c5cccnc5)nc4c3)nc2c1,O=C(NC1CC1)c1ccc2oc(-c3ccc4oc(-c5ccccc5-c5cccnc5)nc4c3)nc2c1
rgfn_seh,greedy_oracle_static,12,12,43,4,7.227311134338379,Nc1ccc(Br)cc1NC(=O)C1CCN1C(=O)c1ccc2oc(-c3ccncc3F)nc2c1,O=C(Nc1cc(Br)ccc1NCC1Cc2ccccc2CN1)C1CCN1C(=O)c1ccc2oc(-c3ccncc3F)nc2c1
rgfn_seh,greedy_oracle_static,13,13,47,4,7.844066619873047,Nc1ccc(-c2cccc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)c2)cc1N,Nc1ccc(-c2cccc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)c2)cc1NCC1Cc2ccccc2CN1
rgfn_seh,greedy_oracle_static,14,14,48,1,7.799534320831299,Nc1ccc(-c2cccc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)c2)cc1N,c1cncc(-c2ccc3[nH]c(-c4cccc(-c5ccc6[nH]c(C7CCNCC7)nc6c5)c4)nc3c2)c1
rgfn_seh,greedy_oracle_static,15,15,49,1,7.259510517120361,Nc1ccc(-c2cccc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)c2)cc1N,Nc1cc(-c2cccc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)c2)ccc1NC(=O)C(N)c1ccccc1
rgfn_seh,greedy_oracle_static,16,16,50,1,7.1914753913879395,Nc1ccc(-c2cccc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)c2)cc1N,Nc1ccc(-c2cccc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)c2)cc1NC(CCl)c1ccc2c(c1)NC(=O)C2
rgfn_seh,greedy_oracle_static,17,17,51,1,7.170346736907959,Nc1ccc(-c2cccc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)c2)cc1N,Nc1ccc(-c2cccc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)c2)cc1NC(=O)NCCc1c[nH]c2ccccc12
rgfn_seh,greedy_oracle_static,18,18,52,1,7.149756908416748,Nc1ccc(-c2cccc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)c2)cc1N,FC(F)(F)c1ccc(-c2nc3ccc(-c4cccc(-c5nc6cc(-c7cccnc7)ccc6[nH]5)c4)cc3[nH]2)nc1
rgfn_seh,greedy_oracle_static,19,19,56,4,7.244502067565918,COc1cccc(CNC(=O)C2CCN2c2ccc(C(=O)Cn3nnc(-c4ccc5[nH]cc(C=O)c5c4)n3)cc2)c1,COc1cccc(CNC(=O)C2CCN2c2ccc(C(=O)Cn3nnc(-c4ccc5[nH]cc(C6Nc7ccccc7-n7cccc76)c5c4)n3)cc2)c1
rgfn_seh,greedy_oracle_static,20,20,60,4,7.299417018890381,Nc1cc(Br)ccc1NCc1ccc2oc(-c3ccc4oc(-c5ccncc5F)nc4c3)nc2c1,O=C(Nc1cc(Br)ccc1NCc1ccc2oc(-c3ccc4oc(-c5ccncc5F)nc4c3)nc2c1)C1CNC1
rgfn_seh,greedy_oracle_static,21,21,64,4,7.357420444488525,Nc1cc(-c2nnn(CC3CC3)n2)ccc1NC(Cn1nnc(-c2ccc3[nH]cc(C=O)c3c2)n1)c1ccc(F)cc1,Nc1cc(-c2nnn(CC3CC3)n2)ccc1NC(Cn1nnc(-c2ccc3[nH]cc(C4NCCc5ccccc54)c3c2)n1)c1ccc(F)cc1
rgfn_seh,greedy_oracle_static,22,22,68,4,7.347057342529297,O=C(Nc1cc(Br)n[nH]1)c1ccc2oc(-c3ccc4oc(-c5ccncc5)nc4c3)nc2c1,O=C(Nc1cc(NC23CC(C2)C3)n[nH]1)c1ccc2oc(-c3ccc4oc(-c5ccncc5)nc4c3)nc2c1
rgfn_seh,greedy_oracle_static,23,23,72,4,7.591916084289551,N#Cc1cccc(C(=O)Cn2nnc(-c3ccc(-c4cc(NC(=O)C5CCN5)[nH]n4)cc3F)n2)c1,O=C(Cn1nnc(-c2ccc(-c3cc(NC(=O)C4CCN4)[nH]n3)cc2F)n1)c1cccc(-c2nnn(CC3CC3)n2)c1
rgfn_seh,greedy_oracle_static,24,24,73,1,7.295410633087158,N#Cc1cccc(C(=O)Cn2nnc(-c3ccc(-c4cc(NC(=O)C5CCN5)[nH]n4)cc3F)n2)c1,N#Cc1cccc(C(Cn2nnc(-c3ccc(-c4cc(NC(=O)C5CCN5)[nH]n4)cc3F)n2)NCc2c[nH]c3ccccc23)c1
rgfn_seh,greedy_oracle_static,25,25,77,4,7.520279884338379,O=C(O)c1ccc2oc(C3CCN3Cc3ccc4oc(-c5ccccn5)nc4c3)nc2c1,c1ccc(-c2nc3cc(CN4CCC4c4nc5cc(CNC67CC(C6)C7)ccc5o4)ccc3o2)nc1
rgfn_seh,greedy_oracle_static,26,26,81,4,7.082793712615967,O=C(Cn1nnc(-c2cncc(Br)c2)n1)c1ccc(N2CCC2C2=NCCc3ccccc32)cc1F,O=C(Cn1nnc(-c2cncc(NC34CC(C3)C4)c2)n1)c1ccc(N2CCC2C2=NCCc3ccccc32)cc1F
rgfn_seh,greedy_oracle_static,27,27,85,4,7.009611129760742,O=C(O)c1cccc(-c2nc3cc(-c4ccc(F)c(CNc5n[nH]cc5Br)c4)ccc3o2)c1,O=C(NC1CC1)c1cccc(-c2nc3cc(-c4ccc(F)c(CNc5n[nH]cc5Br)c4)ccc3o2)c1
rgfn_seh,greedy_oracle_static,28,28,89,4,7.91286563873291,O=C(O)c1ccc2oc(-c3ccc(-c4nc5ccc(-c6cccnc6)cc5[nH]4)cc3)nc2c1,c1cncc(-c2ccc3nc(-c4ccc(-c5nc6cc(CNC78CC(C7)C8)ccc6o5)cc4)[nH]c3c2)c1
rgfn_seh,greedy_oracle_static,29,29,90,1,7.5082106590271,O=C(O)c1ccc2oc(-c3ccc(-c4nc5ccc(-c6cccnc6)cc5[nH]4)cc3)nc2c1,O=C(Nc1ccnc2ccccc12)c1ccc2oc(-c3ccc(-c4nc5ccc(-c6cccnc6)cc5[nH]4)cc3)nc2c1
rgfn_seh,greedy_oracle_static,30,30,91,1,7.027210235595703,O=C(O)c1ccc2oc(-c3ccc(-c4nc5ccc(-c6cccnc6)cc5[nH]4)cc3)nc2c1,O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccc3oc(-c4ccc(-c5nc6ccc(-c7cccnc7)cc6[nH]5)cc4)nc3c2)=N1
rgfn_seh,greedy_oracle_static,31,31,95,4,7.355035305023193,O=C(O)c1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7)nc6c5)nc4c3)nc2c1,c1ccc2c(c1)CCN=C2c1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7)nc6c5)nc4c3)nc2c1
rgfn_seh,greedy_oracle_static,32,32,96,1,7.2641096115112305,O=C(O)c1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7)nc6c5)nc4c3)nc2c1,O=C(OC1CN2CCC1CC2)c1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7)nc6c5)nc4c3)nc2c1
rgfn_seh,greedy_oracle_static,33,33,97,1,7.259299278259277,O=C(O)c1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7)nc6c5)nc4c3)nc2c1,O=C(O)C1Cc2ccccc2CN1Cc1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7)nc6c5)nc4c3)nc2c1
rgfn_seh,greedy_oracle_static,34,34,98,1,7.20894193649292,O=C(O)c1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7)nc6c5)nc4c3)nc2c1,O=C(NCc1ccc(C(F)(F)F)cc1)c1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7)nc6c5)nc4c3)nc2c1
rgfn_seh,greedy_oracle_static,35,35,99,1,7.076981544494629,O=C(O)c1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7)nc6c5)nc4c3)nc2c1,COc1ccccc1CNCc1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7)nc6c5)nc4c3)nc2c1
rgfn_seh,greedy_oracle_static,36,36,103,4,7.153661251068115,O=C(O)c1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7F)nc6c5)nc4c3)nc2c1,O=C(NCc1c[nH]c2ccccc12)c1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7F)nc6c5)nc4c3)nc2c1
rgfn_seh,greedy_oracle_static,37,37,107,4,7.5993266105651855,Nc1ccc(-c2ccc(F)c(C(=O)Nc3cc(-c4cccnc4)n[nH]3)c2)cc1N,O=C(Nc1cc(-c2cccnc2)n[nH]1)c1cc(-c2ccc3nc(C4Cc5ccccc5CN4)[nH]c3c2)ccc1F
rgfn_seh,greedy_oracle_static,38,38,108,1,7.128872394561768,Nc1ccc(-c2ccc(F)c(C(=O)Nc3cc(-c4cccnc4)n[nH]3)c2)cc1N,Nc1ccc(-c2ccc(F)c(C(=O)Nc3cc(-c4cccnc4)n[nH]3)c2)cc1NCC1CNC1
rgfn_seh,greedy_oracle_static,39,39,109,1,7.0005316734313965,Nc1ccc(-c2ccc(F)c(C(=O)Nc3cc(-c4cccnc4)n[nH]3)c2)cc1N,O=C(Nc1cc(-c2cccnc2)n[nH]1)c1cc(-c2ccc3[nH]c(-c4c[nH]c5ccccc45)nc3c2)ccc1F
rgfn_seh,greedy_oracle_static,40,40,113,4,7.911439418792725,O=C(O)c1ccc2nc(-c3nc(-c4cc(-c5cccnc5)cnc4F)cs3)oc2c1,Fc1ncc(-c2cccnc2)cc1-c1csc(-c2nc3ccc(CNC45CC(C4)C5)cc3o2)n1
rgfn_seh,greedy_oracle_static,41,41,114,1,7.555027484893799,O=C(O)c1ccc2nc(-c3nc(-c4cc(-c5cccnc5)cnc4F)cs3)oc2c1,O=C(NCCc1c[nH]c2ccccc12)c1ccc2nc(-c3nc(-c4cc(-c5cccnc5)cnc4F)cs3)oc2c1
rgfn_seh,greedy_oracle_static,42,42,117,3,7.009253978729248,O=C(O)c1cc(-c2ccc3oc(-c4ccncc4F)nc3c2)ccc1F,Fc1ccc(-c2ccc3oc(-c4ccncc4F)nc3c2)cc1CNC12CC(C1)C2
rgfn_seh,greedy_oracle_static,43,43,121,4,7.739517688751221,N#Cc1ccc(COCC2CCCN(C(=O)Nc3cc(-c4cccnc4)n[nH]3)C2)c(F)c1,O=C(Nc1cc(-c2cccnc2)n[nH]1)N1CCCC(COCc2ccc(-c3nnn(CC4CC4)n3)cc2F)C1
rgfn_seh,greedy_oracle_static,44,44,125,4,7.02632999420166,Nc1ccc(-c2cccnc2)cc1NC(=O)C1CCN1c1ccc(C(=O)CCl)cc1,Nc1ccc(-c2cccnc2)cc1NC(=O)C1CCN1c1ccc(C(=O)COC2CN3CCC2CC3)cc1
rgfn_seh,greedy_oracle_static,45,45,129,4,7.3359761238098145,O=C(O)c1cc(Br)cc(-c2ccc3nc(-c4ccnc(-c5cccnc5)c4F)[nH]c3c2)c1,Fc1c(-c2nc3ccc(-c4cc(Br)cc(CNC56CC(C5)C6)c4)cc3[nH]2)ccnc1-c1cccnc1
rgfn_seh,greedy_oracle_static,46,46,133,4,7.290195465087891,Cc1cc(-c2ccc(N)nc2)cnc1NCc1nc(-c2cccnc2)cs1,Cc1cc(-c2ccc(NCC3Cc4ccccc4CN3)nc2)cnc1NCc1nc(-c2cccnc2)cs1
rgfn_seh,greedy_oracle_static,47,47,137,4,7.35714864730835,Nc1ccc(Br)cc1NCc1ccc2oc(-c3ccc4oc(-c5cccnc5)nc4c3)nc2c1,Nc1ccc(NC23CC(C2)C3)cc1NCc1ccc2oc(-c3ccc4oc(-c5cccnc5)nc4c3)nc2c1
rgfn_seh,greedy_oracle_static,48,48,138,1,7.326053142547607,Nc1ccc(Br)cc1NCc1ccc2oc(-c3ccc4oc(-c5cccnc5)nc4c3)nc2c1,O=C(Nc1ccc(Br)cc1NCc1ccc2oc(-c3ccc4oc(-c5cccnc5)nc4c3)nc2c1)C1Cc2ccccc2CN1
rgfn_seh,greedy_oracle_static,49,49,142,4,7.307796955108643,Nc1ccc(N2CCCC2C(=O)O)cc1NCc1ccc2oc(-c3ccncc3F)nc2c1,Nc1ccc(N2CCCC2C(=O)NC2CC2)cc1NCc1ccc2oc(-c3ccncc3F)nc2c1
rgfn_seh,greedy_oracle_static,50,50,146,4,7.069528102874756,O=C(O)c1ccc2oc(-c3ccc4oc(C5CCN5c5ccccn5)nc4c3)nc2c1,O=C(NCc1ccccc1)c1ccc2oc(-c3ccc4oc(C5CCN5c5ccccn5)nc4c3)nc2c1
rgfn_seh,greedy_oracle_static,51,51,150,4,7.127114772796631,Nc1cc(-c2ccc(F)c(-c3nc4cc(C(=O)Nc5ccc(Br)cc5N)ccc4o3)c2)n[nH]1,Nc1cc(Br)ccc1NC(=O)c1ccc2oc(-c3cc(-c4cc(NCC5Cc6ccccc6CN5)[nH]n4)ccc3F)nc2c1
rgfn_seh,greedy_oracle_static,52,52,154,4,7.537268161773682,O=C(O)c1ccc2oc(-c3ccc(-c4cccc(CNCCc5c[nH]c6ccccc56)c4)cc3)nc2c1,c1cc(CNCCc2c[nH]c3ccccc23)cc(-c2ccc(-c3nc4cc(CNC56CC(C5)C6)ccc4o3)cc2)c1
rgfn_seh,greedy_oracle_static,53,53,155,1,7.25212287902832,O=C(O)c1ccc2oc(-c3ccc(-c4cccc(CNCCc5c[nH]c6ccccc56)c4)cc3)nc2c1,O=C(O)c1ccc2oc(-c3ccc(-c4cccc(CNCCc5cn(CC6CC6)c6ccccc56)c4)cc3)nc2c1
rgfn_seh,greedy_oracle_static,54,54,159,4,7.161741256713867,CC1(C)OB(c2ccc(NCc3ccc4oc(-c5ccc6oc(-c7ccncc7F)nc6c5)nc4c3)nc2)OC1(C)C,COc1ncccc1-c1ccc(NCc2ccc3oc(-c4ccc5oc(-c6ccncc6F)nc5c4)nc3c2)nc1
rgfn_seh,greedy_oracle_static,55,55,163,4,7.698118686676025,Nc1ccc(-c2cccc(-c3nc4ccc(-c5cccnc5)cc4[nH]3)c2)cc1N,Nc1cc(-c2cccc(-c3nc4ccc(-c5cccnc5)cc4[nH]3)c2)ccc1NCC1CCN1
rgfn_seh,greedy_oracle_static,56,56,164,1,7.64204740524292,Nc1ccc(-c2cccc(-c3nc4ccc(-c5cccnc5)cc4[nH]3)c2)cc1N,c1cncc(-c2ccc3nc(-c4cccc(-c5ccc6[nH]c(C7Cc8ccccc8CN7)nc6c5)c4)[nH]c3c2)c1
rgfn_seh,greedy_oracle_static,57,57,165,1,7.162890911102295,Nc1ccc(-c2cccc(-c3nc4ccc(-c5cccnc5)cc4[nH]3)c2)cc1N,Nc1ccc(-c2cccc(-c3nc4ccc(-c5cccnc5)cc4[nH]3)c2)cc1NC(=O)NCc1ccc(C(F)(F)F)cc1
rgfn_seh,greedy_oracle_static,58,58,166,1,7.061930179595947,Nc1ccc(-c2cccc(-c3nc4ccc(-c5cccnc5)cc4[nH]3)c2)cc1N,NC(c1ccccc1)c1nc2ccc(-c3cccc(-c4nc5ccc(-c6cccnc6)cc5[nH]4)c3)cc2[nH]1
rgfn_seh,greedy_oracle_static,59,59,169,3,7.032967567443848,Nc1ccc(-c2cc(NC(=O)c3ccc(S(=O)(=O)F)cc3)[nH]n2)cn1,O=C(Nc1cc(-c2ccc(NCC3Cc4ccccc4CN3)nc2)n[nH]1)c1ccc(S(=O)(=O)F)cc1
rgfn_seh,greedy_oracle_static,60,60,173,4,7.331150531768799,C#CCNC(=O)c1cc(-c2ccc3nc(-c4ccncc4F)[nH]c3c2)ccc1F,O=C(NCc1cn(CC2CC2)nn1)c1cc(-c2ccc3nc(-c4ccncc4F)[nH]c3c2)ccc1F
rgfn_seh,greedy_oracle_static,61,61,177,4,7.317217826843262,Nc1ccc(Br)cc1NC(=O)Nc1ccc(-c2csc(NC3CC3)n2)cn1,O=C(Nc1ccc(-c2csc(NC3CC3)n2)cn1)Nc1cc(Br)ccc1NCC1Cc2ccccc2CN1
rgfn_seh,greedy_oracle_static,62,62,178,1,7.19536828994751,Nc1ccc(Br)cc1NC(=O)Nc1ccc(-c2csc(NC3CC3)n2)cn1,Nc1ccc(NCc2c[nH]c3ccccc23)cc1NC(=O)Nc1ccc(-c2csc(NC3CC3)n2)cn1
rgfn_seh,greedy_oracle_static,63,63,182,4,7.247613430023193,O=C(O)C1CCN1C(=O)c1ccc2oc(-c3ccccc3-c3cccnc3)nc2c1,O=C(c1ccc2oc(-c3ccccc3-c3cccnc3)nc2c1)N1CCC1C1=NCCc2ccccc21
rgfn_seh,greedy_oracle_static,64,64,183,1,7.056792736053467,O=C(O)C1CCN1C(=O)c1ccc2oc(-c3ccccc3-c3cccnc3)nc2c1,O=C(NCCc1c[nH]c2ccccc12)C1CCN1C(=O)c1ccc2oc(-c3ccccc3-c3cccnc3)nc2c1
rgfn_seh,greedy_oracle_static,65,65,187,4,7.476385593414307,O=C(O)c1ccc2nc(-c3cc(-c4csc(NC(=O)c5ccncc5)n4)ccc3F)oc2c1,O=C(Nc1nc(-c2ccc(F)c(-c3nc4ccc(CNC56CC(C5)C6)cc4o3)c2)cs1)c1ccncc1
rgfn_seh,greedy_oracle_static,66,66,191,4,7.203184127807617,O=C(O)c1ccc2oc(C3CCCN3C(=O)Nc3cc(-c4cccnc4)n[nH]3)nc2c1,O=C(Nc1cc(-c2cccnc2)n[nH]1)N1CCCC1c1nc2cc(CNC34CC(C3)C4)ccc2o1
rgfn_seh,greedy_oracle_static,67,67,195,4,7.43505334854126,c1ccc(CNCc2ccc3oc(-c4ccc5oc(-c6cccnc6)nc5c4)nc3c2)cc1,c1ccc(CN(Cc2ccc3oc(-c4ccc5oc(-c6cccnc6)nc5c4)nc3c2)C2CNC2)cc1
rgfn_seh,greedy_oracle_static,68,68,199,4,7.1103739738464355,COc1ccc(Cn2nnc(-c3ccc(-c4cnc(F)c(-c5ccc(N)c(N)c5)c4)cc3F)n2)cc1,COc1ccc(Cn2nnc(-c3ccc(-c4cnc(F)c(-c5ccc(NCC6Cc7ccccc7CN6)c(N)c5)c4)cc3F)n2)cc1
rgfn_seh,greedy_oracle_static,69,69,203,4,7.419806480407715,Nc1ccc(-c2ccc(NCc3ccccc3-c3cccnc3)c(N)c2)cn1,Nc1cc(-c2ccc(NCC3CCN3)nc2)ccc1NCc1ccccc1-c1cccnc1
rgfn_seh,greedy_oracle_static,70,70,207,4,7.657225131988525,N#Cc1ccc(-c2ccc(NCc3ccc4oc(-c5cccnc5)nc4c3)c(N)c2)s1,Nc1cc(-c2ccc(-c3nnn(CC4CC4)n3)s2)ccc1NCc1ccc2oc(-c3cccnc3)nc2c1
rgfn_seh,greedy_oracle_static,71,71,211,4,7.239475727081299,Nc1ccc(Br)cc1NC(=O)c1ccc2nc(-c3ccc4oc(-c5cc(C(F)(F)F)ccn5)nc4c3)oc2c1,O=C(Nc1cc(Br)ccc1NCC1Cc2ccccc2CN1)c1ccc2nc(-c3ccc4oc(-c5cc(C(F)(F)F)ccn5)nc4c3)oc2c1
rgfn_seh,greedy_oracle_static,72,72,215,4,7.945950508117676,O=C(Nc1cc(-c2cccnc2)n[nH]1)c1cccc(-c2c[nH]cn2)c1,O=C(Nc1cc(-c2cccnc2)n[nH]1)c1cccc(-c2cn(CC3CC3)cn2)c1
rgfn_seh,greedy_oracle_static,73,73,219,4,7.057119846343994,Nc1cc(Br)ccc1NC(=O)CNC(=O)c1ccc2oc(-c3cc(C(F)(F)F)ccn3)nc2c1,O=C(CNC(=O)c1ccc2oc(-c3cc(C(F)(F)F)ccn3)nc2c1)Nc1ccc(Br)cc1NC(=O)C1CNC1
rgfn_seh,greedy_oracle_static,74,74,220,1,7.03538703918457,Nc1cc(Br)ccc1NC(=O)CNC(=O)c1ccc2oc(-c3cc(C(F)(F)F)ccn3)nc2c1,O=C(NCC(=O)n1c(C2Cc3ccccc3CN2)nc2cc(Br)ccc21)c1ccc2oc(-c3cc(C(F)(F)F)ccn3)nc2c1
rgfn_seh,greedy_oracle_static,75,75,224,4,7.190212726593018,COc1ccc(Cn2nnc(-c3ccc(-c4cc(NC(=O)N5CCCC(CO)C5)[nH]n4)cc3F)n2)cc1,COc1ccc(Cn2nnc(-c3ccc(-c4cc(NC(=O)N5CCCC(COCc6cc(=O)[nH]c7ccccc67)C5)[nH]n4)cc3F)n2)cc1
rgfn_seh,greedy_oracle_static,76,76,228,4,7.318262577056885,O=C(Nc1ccc(-c2c[nH]cn2)cn1)c1ccc2oc(-c3cc(C(F)(F)F)ccn3)nc2c1,O=C(Nc1ccc(-c2cn(CC3CC3)cn2)cn1)c1ccc2oc(-c3cc(C(F)(F)F)ccn3)nc2c1
rgfn_seh,greedy_oracle_static,77,77,231,3,7.039151668548584,N#Cc1ccc(-c2ccc3[nH]c(C4CCN4)nc3c2)cc1F,N#Cc1ccc(-c2ccc3[nH]c(C4CCN4CC4Cc5ccccc5CN4)nc3c2)cc1F
rgfn_seh,greedy_oracle_static,78,78,232,1,7.027941703796387,N#Cc1ccc(-c2ccc3[nH]c(C4CCN4)nc3c2)cc1F,Fc1cc(-c2ccc3[nH]c(C4CCN4)nc3c2)ccc1-c1nnnn1CC1CC1
rgfn_seh,greedy_oracle_static,79,79,236,4,7.12683629989624,O=C(Nc1cc(-c2cccnc2)n[nH]1)N1CCC1CNc1cc(Br)ccc1O,O=C(Nc1cc(-c2cccnc2)n[nH]1)N1CCC1CNc1cc(-c2cccnc2)ccc1O
rgfn_seh,greedy_oracle_static,80,80,240,4,7.53511905670166,C#CCNC(=O)c1ccc2oc(-c3ccc4nc(-c5cccnc5)oc4c3)nc2c1,O=C1Cc2ccc(C(=O)Cn3cc(CNC(=O)c4ccc5oc(-c6ccc7nc(-c8cccnc8)oc7c6)nc5c4)nn3)cc2N1
